.Name,.Symbol,AverageDailyVolume,BookValue,DaysRange,DaysVolume,DividendYield,EBITDA,EPS,EPSYearGrowthEstimate,MarketCapitalization,OneyrTargetChange,PEGRatio,PERatio,PercentChangeAfterHours,PercentChangeFromTwoHundreddayMovingAverage,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PriceSales,Sector-Consumer Discretionary,Sector-Consumer Staples,Sector-Financials,Sector-Health Care,Sector-Industrials,Sector-Information Technology,Sector-Materials,Sector-Real Estate,Sector-Telecommunication Services,Sector-Utilities,ShortRatio
Humana Inc. Common Stock,HUM,1584710,71.57,0.014929564281368456,1252018,0.76,2060000000,4.07,1.9459459459459456,31920000000,0.04778396592876866,1.47,52.52,0.006645762156596735,0.0677,2.99,19.54,17.83,0.59,0,0,0,1,0,0,0,0,0,0,3.90
International Business Machines,IBM,3963340,19.45,0.007170470133433132,5175505,3.21,18720000000,12.38,0.1276252019386106,151490000000,0.03379473749844131,4.57,13.22,0.005674024192542593,-0.0409,8.25,11.73,11.52,1.90,0,0,0,0,0,1,0,0,0,0,6.18
Intercontinental Exchange Inc.,ICE,2877940,26.42,0.017215692766098314,2995970,1.32,2750000000,2.37,0.4430379746835442,6970000000,0.08293328919053145,1.55,25.56,0.016056944214534186,0.057699999999999994,2.29,20.13,17.71,1.54,0,0,1,0,0,0,0,0,0,0,0.00
Internationa Flavors & Fragranc,IFF,652100,20.53,0.011827799000881675,398125,1.95,672980000,5.05,0.2633663366336634,10910000000,-0.032250955039671014,3.04,27.33,0.006905671466353125,0.1048,6.63,23.72,21.63,3.45,0,0,0,0,0,0,1,0,0,0,4.21
"Illumina, Inc.",ILMN,927674,15.03,0.017285640937874387,820478,0,718780000,3.07,0.4071661237785018,26360000000,-0.06549147127617083,3.92,58.70,0.01346340350276698,0.1873,11.66,49.37,41.71,10.69,0,0,0,1,0,0,0,0,0,0,5.85
Intel Corporation,INTC,24130400,14.00,0.010737885462555082,26014901,3.01,22870000000,2.12,0.3820754716981132,173750000000,0.10049559471365632,1.59,17.33,0.010187224669603534,0.0215,2.59,13.12,12.54,2.89,0,0,0,0,0,1,0,0,0,0,3.73
Intuit Inc.,INTU,1749170,3.07,0.009885096316323097,1748065,1.15,1410000000,3.72,0.33333333333333326,30380000000,0.015630280500168903,2.13,31.89,0.004139912132477219,0.0226,38.60,27.36,23.94,6.24,0,0,0,0,0,1,0,0,0,0,1.52
International Paper Company Com,IP,3137950,10.56,0.009094353921940069,3155876,3.67,2870000000,2.18,0.9816513761467889,21880000000,0.05949223190602493,1.58,24.43,0.015536187949981128,0.045700000000000005,5.00,14.54,12.32,1.03,0,0,0,0,0,0,1,0,0,0,3.20
"Interpublic Group of Companies,",IPG,4159710,5.15,0.019680196801968038,8286811,2.86,1100000000,1.49,0.10067114093959728,9680000000,0.11234112341123415,1.32,16.54,0.018040180401803996,0.041299999999999996,4.74,16.76,15.02,1.22,1,0,0,0,0,0,0,0,0,0,4.28
Ingersoll-Rand plc (Ireland),IR,1853180,25.65,0.018788389738648537,1621127,1.97,1920000000,5.65,-0.11858407079646016,21850000000,0.03504757316632534,2.04,14.91,0.01637962182343733,0.0977,3.24,18.79,16.91,1.60,0,0,0,0,1,0,0,0,0,0,2.14
Iron Mountain Incorporated (Del,IRM,1387640,7.34,0.01981287837094108,1138444,6.02,1110000000,0.42,2.2857142857142856,9620000000,0.12823335167859096,8.76,86.01,0.007154650522839701,0.059000000000000004,4.95,30.14,26.43,2.73,0,0,0,0,0,0,0,1,0,0,11.81
"Intuitive Surgical, Inc.",ISRG,360446,112.16,0.013350872232398626,378957,0,1080000000,18.73,0.4447410571276027,30290000000,0.03238139729294476,3.11,41.45,0.004388822639932233,0.1832,7.25,34.84,30.38,10.76,0,0,0,1,0,0,0,0,0,0,8.92
"Gartner, Inc. Common Stock",IT,903587,0.74,0.008704920945105738,393779,0.00,400910000,2.31,0.9220779220779223,9370000000,0.017587493338070637,1.72,49.10,0.012613252798010288,0.1233,152.75,32.13,25.55,3.81,0,0,0,0,0,1,0,0,0,0,5.20
Illinois Tool Works Inc. Common,ITW,1305420,12.26,0.0310669533624972,4098621,1.93,3530000000,5.70,0.20175438596491224,48430000000,0.0,2.37,24.52,0.02906502558018831,0.11109999999999999,11.00,22.61,20.40,3.44,0,0,0,0,1,0,0,0,0,0,6.05
Invesco Ltd Common Stock,IVZ,3181570,18.58,0.012148337595907896,3774465,3.58,1330000000,2.06,0.33009708737864085,12930000000,0.09846547314577991,1.25,15.55,0.023017902813299296,0.0346,1.68,13.13,11.69,2.67,0,0,1,0,0,0,0,0,0,0,1.97
"J.B. Hunt Transport Services, I",JBHT,1005390,12.48,0.014843320505772339,964266,1.02,1070000000,3.81,0.19422572178477693,10160000000,0.08971962616822426,1.85,23.98,0.015393073117097256,-0.0043,7.29,23.15,20.30,1.50,0,0,0,0,1,0,0,0,0,0,4.82
Johnson & Johnson Common Stock,JNJ,7090300,26.02,0.008705650459921058,5451525,2.63,25130000000,5.93,0.29342327150084313,333440000000,0.05707950065703016,2.71,20.66,0.006241787122207576,0.0404,4.68,17.31,16.02,4.58,0,0,0,1,0,0,0,0,0,0,2.31
"Juniper Networks, Inc. Common S",JNPR,4005480,13.02,0.013318934485241216,5327433,1.44,1110000000,1.53,0.5294117647058822,10800000000,0.04463642908567311,1.15,18.48,0.012958963282937441,0.0416,2.13,12.91,12.08,2.13,0,0,0,0,0,1,0,0,0,0,3.86
JP Morgan Chase & Co. Common St,JPM,15646200,64.68,0.01928537624230946,25408201,2.29,0.00,6.50,0.17538461538461525,310870000000,0.08080927591102705,1.89,13.47,0.0240179839091339,0.058499999999999996,1.31,13.08,11.45,3.26,0,0,1,0,0,0,0,0,0,0,2.13
"Nordstrom, Inc. Common Stock",JWN,3233490,5.12,0.03023939521209571,1950838,3.18,1650000000,2.02,0.504950495049505,7880000000,-0.01868962620747583,3.00,23.38,0.012809743805123786,-0.0391,9.30,16.17,15.54,0.54,1,0,0,0,0,0,0,0,0,0,7.24
Kellogg Company Common Stock,K,2112010,5.44,0.006351836509251502,1863785,2.86,2250000000,1.96,1.1989795918367347,25550000000,0.11764705882352944,2.73,37.13,0.0046948356807512415,-0.0116,13.31,18.52,16.88,1.95,0,1,0,0,0,0,0,0,0,0,2.43
KeyCorp Common Stock,KEY,10992700,12.71,0.02314049586776869,14744769,1.87,0.00,0.86,0.7906976744186047,20360000000,0.1250688705234162,1.33,21.59,0.03415977961432515,0.08449999999999999,1.43,14.05,12.05,3.82,0,0,1,0,0,0,0,0,0,0,2.68
The Kraft Heinz Company,KHC,3173140,47.15,0.0093886462882096,2185402,2.61,8570000000,2.81,0.4555160142348753,112660000000,-0.01430131004366797,1.52,32.94,0.0072052401746725,0.049699999999999994,1.94,24.55,22.63,4.21,0,1,0,0,0,0,0,0,0,0,2.17
Kimco Realty Corporation Common,KIM,3770120,12.37,0.0373369320737741,4858982,4.78,766140000,0.79,-0.16455696202531644,9190000000,0.18218623481781382,6.38,27.32,0.004048582995951344,-0.1323,1.80,36.58,32.70,8.07,0,0,0,0,0,0,0,1,0,0,3.28
KLA-Tencor Corporation,KLAC,1156980,6.16,0.01799329063738955,1419037,2.19,1250000000,5.50,0.09636363636363643,15800000000,-0.10877299989834299,1.43,18.33,0.013622039239605366,0.19899999999999998,15.97,17.54,16.72,4.73,0,0,0,0,0,1,0,0,0,0,2.69
"Kinder Morgan, Inc. Common Stoc",KMI,11418400,15.54,0.013813517513566903,13383563,2.41,6100000000,0.30,1.5666666666666669,46000000000,0.2678835717809571,2.94,68.31,0.008386778490379942,-0.039,1.30,29.90,26.79,3.40,0,0,0,0,0,0,0,0,0,0,2.13
CarMax Inc,KMX,2622010,16.66,0.017835705710855757,2571244,0,1230000000,3.26,0.1901840490797546,11140000000,0.14697307494426326,1.16,18.31,0.023666609500943236,-0.011000000000000001,3.50,17.01,15.38,0.65,1,0,0,0,0,0,0,0,0,0,10.16
Coca-Cola Company (The) Common,KO,14654200,5.38,0.0065010448107731865,16989672,3.43,11530000000,1.49,0.31543624161073813,185820000000,0.029022521476665952,7.37,29.05,0.003947062920826694,0.0359,8.01,23.02,22.08,4.42,0,1,0,0,0,0,0,0,0,0,2.63
Michael Kors Holdings Limited O,KORS,2713850,11.42,0.01931447225244834,1754374,0,1220000000,4.38,-0.08219178082191791,5950000000,0.11180631120783469,-2.96,8.38,0.01088139281828071,-0.1438,3.22,8.81,9.12,1.29,1,0,0,0,0,0,0,0,0,0,2.05
Kroger Company (The) Common Sto,KR,8766780,7.25,0.010016694490817936,7059801,1.62,5870000000,2.05,0.12682926829268304,27560000000,0.14691151919866452,2.22,14.70,0.004674457429048484,-0.061399999999999996,4.13,13.76,13.05,0.24,0,1,0,0,0,0,0,0,0,0,1.71
Kohl's Corporation Common Stock,KSS,4300420,29.75,0.029947591714499518,4318964,5.03,2310000000,3.11,0.167202572347267,6840000000,0.08784626902919901,1.29,12.77,0.009982530571499781,-0.10980000000000001,1.35,11.00,10.94,0.37,1,0,0,0,0,0,0,0,0,0,5.05
Kansas City Southern Common Sto,KSU,1451680,38.31,0.01454710762586659,1977116,1.53,1120000000,4.43,0.27313769751692996,9560000000,0.08830548926014337,1.56,20.24,0.012956017729287339,0.0305,2.30,17.69,15.90,4.02,0,0,0,0,1,0,0,0,0,0,2.01
Loews Corporation Common Stock,L,832810,53.96,0.010663764961915014,1262556,0.53,2940000000,1.93,0.6424870466321244,15840000000,-0.020674646354733484,2.67,24.38,0.014145810663764857,0.0348,0.85,15.33,14.84,1.18,0,0,1,0,0,0,0,0,0,0,1.89
"Leggett & Platt, Incorporated C",LEG,1002380,8.18,0.006861063464837039,1197007,2.60,589200000,2.76,0.025362318840579823,7180000000,-0.024204307223175126,7.64,19.21,0.005908137983609674,0.0913,6.42,20.13,18.71,1.90,1,0,0,0,0,0,0,0,0,0,10.43
Laboratory Corporation of Ameri,LH,793611,53.61,0.008863144671644988,725902,0.00,1830000000,7.02,0.47863247863247893,14790000000,0.09295833624118943,1.69,20.60,0.009351664456696218,0.0751,2.67,15.06,13.93,1.55,0,0,0,1,0,0,0,0,0,0,3.75
LKQ Corporation,LKQ,2540780,11.19,0.018614270941054778,2980813,0,1000000000,1.50,0.3933333333333333,9060000000,0.2864529472595656,0.58,19.69,0.009996552912788559,-0.0634,2.59,15.82,14.08,1.04,1,0,0,0,0,0,0,0,0,0,2.05
"L3 Technologies, Inc. Common St",LLL,557502,58.95,0.009232235392220997,652689,1.82,1230000000,9.01,0.04217536071032191,13240000000,0.05741854785871703,3.02,18.89,0.01179343617845019,0.0805,2.85,19.78,18.12,1.24,0,0,0,0,1,0,0,0,0,0,4.59
Eli Lilly and Company Common St,LLY,3880890,13.33,0.012333618268408904,4813468,2.46,5370000000,2.58,0.6976744186046511,87660000000,0.08438148736109419,1.60,32.33,0.01135669800952499,0.0703,6.14,20.30,19.05,4.06,0,0,0,1,0,0,0,0,0,0,2.41
Lockheed Martin Corporation Com,LMT,1082440,5.23,0.00853198579222961,1096998,2.71,6110000000,17.49,-0.19439679817038302,79820000000,0.03244351678933688,2.85,15.79,0.008971401369512133,0.0733,52.24,21.85,19.60,1.67,0,0,0,0,1,0,0,0,0,0,2.30
Lincoln National Corporation Co,LNC,1877000,63.97,0.016532756489493098,1671970,1.78,1800000000,5.03,0.49304174950298196,15030000000,0.16532756489493217,0.99,13.26,0.027194066749073098,0.0508,1.01,9.53,8.88,1.09,0,0,1,0,0,0,0,0,0,0,2.90
Alliant Energy Corporation Comm,LNT,1210620,16.96,0.01426426426426427,1351631,3.17,1030000000,1.64,0.30487804878048785,9120000000,-0.015765765765765827,3.15,24.49,0.0017517517517517955,0.058600000000000006,2.36,20.03,18.72,2.74,0,0,0,0,0,0,0,0,0,1,3.65
"Lowe's Companies, Inc. Common S",LOW,5136360,7.43,0.010707410972088553,4553624,1.68,7530000000,3.47,0.521613832853026,72160000000,0.038378248315688035,1.21,24.26,0.010587102983637964,0.1298,11.19,18.18,15.94,1.10,1,0,0,0,0,0,0,0,0,0,1.70
Lam Research Corporation,LRCX,1809950,41.14,0.012501785969424204,20080,1.29,1960000000,7.87,0.3570520965692503,23370000000,0.10158594084869277,0.70,18.10,0.018574082011716175,0.276,3.40,14.42,13.34,3.18,0,0,0,0,0,1,0,0,0,0,7.03
Leucadia National Corporation C,LUK,1843250,28.18,0.01724813798510393,1369050,0.96,1250000000,0.34,3.617647058823529,9340000000,0.2152097216777733,0.85,77.03,0.019600156801254487,0.11720000000000001,0.91,15.36,16.54,0.84,0,0,1,0,0,0,0,0,0,0,1.87
Southwest Airlines Company Comm,LUV,5634370,13.72,0.011684342980406357,3573551,0.71,5270000000,3.55,0.2985915492957747,34760000000,0.13014560488944804,1.35,15.92,0.01024626999820244,0.1263,4.05,14.87,12.25,1.68,0,0,0,0,1,0,0,0,0,0,1.95
"Level 3 Communications, Inc. Co",LVLT,2245330,30.32,0.010156510156510147,1850746,0,2670000000,1.87,-0.048128342245989386,21690000000,0.04895104895104896,-1.08,32.16,0.0073260073260073,0.0791,1.98,39.82,33.78,2.65,0,0,0,0,0,0,0,0,1,0,2.37
LyondellBasell Industries NV Or,LYB,2762690,14.97,0.008428939358464047,2194689,3.98,6070000000,9.13,0.003285870755750153,34830000000,0.15113556544134865,-3.07,9.48,0.013931163661905943,-0.012199999999999999,5.71,8.59,9.45,1.18,0,0,0,0,0,0,1,0,0,0,3.30
Macy's Inc Common Stock,M,7814170,14.22,0.02679782903663498,4288603,5.03,2900000000,1.99,0.4572864321608039,8880000000,0.17876526458616016,0.47,14.67,0.010515603799185813,-0.1501,2.07,8.44,10.07,0.35,1,0,0,0,0,0,0,0,0,0,2.36
Mastercard Incorporated Common,MA,2993930,5.23,0.008663691257547868,3207965,0.78,6250000000,3.69,0.34417344173441733,124720000000,0.07893585367988099,1.79,31.36,0.013389341034392155,0.0795,21.84,27.16,23.33,11.43,0,0,0,0,0,1,0,0,0,0,1.93
Mid-America Apartment Communiti,MAA,744495,56.41,0.028241335044929393,586325,3.42,636260000,2.69,0.0074349442379182396,11510000000,0.05411276784832619,6.34,37.68,0.006517231164214543,0.0546,1.80,44.25,37.39,10.22,0,0,0,0,0,0,0,1,0,0,1.69
Macerich Company (The) Common S,MAC,1222970,28.52,0.03720215219062252,1186918,4.30,644910000,3.52,-0.7897727272727273,9180000000,0.08977709454265947,-954.09,18.12,0.006917755572636519,-0.0709,2.28,101.24,86.19,8.63,0,0,0,0,0,0,0,1,0,0,5.06
Marriott International,MAR,2459420,13.88,0.00811073861793014,2085013,1.29,2000000000,2.64,0.7386363636363635,35870000000,0.04066183627122322,1.65,35.42,0.012760895425543595,0.1376,6.66,23.74,20.37,10.06,1,0,0,0,0,0,0,0,0,0,3.96
"Mattel, Inc.",MAT,5922560,6.46,0.02294630564479119,13031132,5.95,744820000,0.80,1.1124999999999998,7410000000,0.2826984855438275,0.97,27.10,0.011014226709499919,-0.2349,3.37,15.10,12.78,1.40,1,0,0,0,0,0,0,0,0,0,4.92
Microchip Technology Incorporat,MCHP,3560160,11.86,0.013301088270858455,1608956,1.91,925100000,0.41,10.0,16440000000,0.14362488243987626,0.87,184.79,0.01410721483272881,0.1268,6.28,19.52,16.84,5.26,0,0,0,0,0,1,0,0,0,0,6.92
McKesson Corporation Common Sto,MCK,1910130,36.27,0.012433784579164199,1401951,0.77,4620000000,8.43,0.3997627520759195,28870000000,0.13301942319011184,1.56,16.15,0.00985874043555035,-0.0689,3.75,10.79,11.54,0.15,0,0,0,1,0,0,0,0,0,0,2.21
"Mondelez International, Inc.",MDLZ,8019670,16.46,0.011570983533600268,8241347,1.77,4240000000,1.05,1.2190476190476192,69290000000,0.09746328437917229,2.01,43.23,0.0068980863373386825,0.037599999999999995,2.73,21.51,19.48,2.65,0,1,0,0,0,0,0,0,0,0,1.52
Medtronic plc. Ordinary Shares,MDT,4397120,36.08,0.011679920477137324,4153896,2.12,9090000000,2.83,0.7526501766784452,110400000000,0.09145129224652093,2.40,28.47,0.010934393638170947,0.029500000000000002,2.23,17.61,16.26,3.75,0,0,0,1,0,0,0,0,0,0,2.29
"MetLife, Inc. Common Stock",MET,6023400,61.44,0.01657889604056956,7096758,3.09,1570000000,0.63,8.142857142857142,56560000000,0.15350107275209668,0.90,82.57,0.022820362785254344,-0.0087,0.83,9.83,9.02,0.88,0,0,1,0,0,0,0,0,0,0,2.13
"McCormick & Company, Incorporat",MKC,799557,13.79,0.007270916334661394,794993,1.92,763100000,3.70,0.2054054054054053,12600000000,-0.01245019920318724,2.90,27.30,0.003685258964143401,0.0581,7.28,24.77,22.66,2.83,0,1,0,0,0,0,0,0,0,0,7.25
"Martin Marietta Materials, Inc.",MLM,736644,65.53,0.021289232034355142,553729,0.78,954670000,6.63,0.5912518853695325,14050000000,0.08045136826716615,1.32,33.61,0.011832427246562194,0.0435,3.34,27.27,21.12,3.86,0,0,0,0,0,0,1,0,0,0,2.35
"Marsh & McLennan Companies, Inc",MMC,1824610,12.03,0.012520868113522618,2428087,1.85,3100000000,3.38,0.23372781065088755,37610000000,0.06942125765164175,1.93,21.61,0.017250973845297946,0.0489,5.97,19.53,17.51,2.80,0,0,1,0,0,0,0,0,0,0,3.32
3M Company Common Stock,MMM,1926120,17.26,0.007937336814621315,2915747,2.46,8700000000,8.16,0.1507352941176472,115800000000,-0.005221932114882533,2.49,23.80,0.007832898172323688,0.0837,11.10,22.51,20.68,3.79,0,0,0,0,1,0,0,0,0,0,4.03
Mallinckrodt plc Ordinary Share,MNK,1874290,47.62,0.027573529411764604,1404513,0,1480000000,2.58,2.294573643410853,4650000000,0.6773897058823528,0.92,17.25,0.014476102941176405,-0.1618,0.91,5.86,5.23,1.34,0,0,0,1,0,0,0,0,0,0,8.68
Monster Beverage Corporation,MNST,2458660,5.88,0.01938753029301614,2494538,0,1210000000,1.19,0.4285714285714286,25760000000,0.21568627450980382,1.56,38.21,0.0063890724829256396,-0.2596,7.72,30.72,26.75,8.43,0,1,0,0,0,0,0,0,0,0,2.36
"Altria Group, Inc.",MO,6357780,6.58,0.012732615083251667,5589522,3.42,9500000000,7.28,-0.5096153846153846,140750000000,0.023926122848747733,2.75,9.97,0.00587659157688547,0.0554,10.86,22.05,20.32,7.17,0,1,0,0,0,0,0,0,0,0,1.89
Monsanto Company Common Stock,MON,2038990,12.63,0.0028571428571428424,1939248,1.90,4260000000,3.65,0.4958904109589042,50910000000,0.07073593073593076,2.95,26.69,0.0043290043290042934,0.0791,9.15,23.68,21.25,3.50,0,0,0,0,0,0,1,0,0,0,2.08
Mosaic Company (The) Common Sto,MOS,4574720,27.37,0.011998500187476575,4856226,2.08,1200000000,0.85,0.47058823529411775,9490000000,0.10161229846269215,1.22,31.87,0.014623172103486848,-0.059000000000000004,0.97,25.80,21.67,1.30,0,0,0,0,0,0,1,0,0,0,3.43
Marathon Petroleum Corporation,MPC,4576120,25.68,0.02738879736408563,5065084,2.88,4660000000,2.21,0.6787330316742082,26490000000,0.2670922570016474,-40.86,22.71,0.016474464579901094,0.0495,1.89,17.73,13.53,0.46,0,0,0,0,0,0,0,0,0,0,2.62
"Merck & Company, Inc. Common St",MRK,9188580,14.58,0.008078849571820973,8846263,3.01,12000000000,1.41,1.9645390070921986,170610000000,0.11326547099693007,2.56,44.07,0.009856196477621593,-0.005600000000000001,4.24,16.35,14.87,4.27,0,0,0,1,0,0,0,0,0,0,1.87
Morgan Stanley Common Stock,MS,11456000,36.99,0.01291866028708132,16159136,1.88,0.00,2.92,0.35273972602739745,80670000000,0.1330143540669857,0.85,12.92,0.03803827751196187,0.0571,1.13,12.52,11.03,2.12,0,0,1,0,0,0,0,0,0,0,2.03
Microsoft Corporation,MSFT,22523600,8.90,0.00843373493975907,29721354,2.38,27740000000,2.12,0.5424528301886791,521840000000,0.053162650602409656,2.40,31.78,0.016415662650602236,0.0808,7.46,22.66,20.65,5.99,0,0,0,0,0,1,0,0,0,0,1.94
M&T Bank Corporation Common Sto,MTB,884845,97.42,0.014034175817035909,693298,1.84,0.00,8.17,0.23133414932680552,24140000000,0.03742446884542905,2.29,19.21,0.02378013124553302,0.047400000000000005,1.58,17.38,15.63,4.58,0,0,1,0,0,0,0,0,0,0,0.00
"Mettler-Toledo International, I",MTD,171839,16.72,0.009154484474075904,108457,0,588240000,14.22,0.3129395218002813,12940000000,-0.08026994515464758,2.41,35.07,0.01231471853528232,0.128,29.34,29.83,26.71,5.07,0,0,0,1,0,0,0,0,0,0,9.80
"Micron Technology, Inc.",MU,26958200,12.92,0.0453879941434847,43992584,0.00,4730000000,0.64,7.03125,29390000000,0.41398243045387995,6.53,41.39,0.015373352855051259,0.1953,2.11,6.21,5.17,2.05,0,0,0,0,0,1,0,0,0,0,1.83
Mylan N.V.,MYL,5812590,20.76,0.015204995927233296,4490466,0.00,3530000000,0.92,5.239130434782608,20070000000,0.39125712734184104,0.72,40.73,0.011403746945424897,-0.030899999999999997,1.77,7.10,6.53,1.78,0,0,0,1,0,0,0,0,0,0,3.67
Navient Corporation,NAVI,2467490,12.80,0.03041825095057026,3788620,4.00,0.00,2.12,-0.089622641509434,4490000000,0.13307984790874516,4.52,8.29,0.02408111533586821,0.0236,1.23,8.76,8.17,2.31,0,0,1,0,0,0,0,0,0,0,3.29
"Nasdaq, Inc.",NDAQ,884438,32.60,0.012587612644829,1113887,1.83,1160000000,0.64,6.109375,11750000000,0.08053211271634964,1.61,110.08,0.013159776855957706,0.035699999999999996,2.14,16.89,15.48,3.15,0,0,1,0,0,0,0,0,0,0,3.49
"NextEra Energy, Inc. Common Sto",NEE,1846700,52.01,0.012629679747406456,2436145,3.00,7670000000,6.25,0.1359999999999999,62070000000,0.05517967222973996,2.92,21.24,-0.003007066606525388,0.0741,2.56,20.08,18.70,3.85,0,0,0,0,0,0,0,0,0,1,6.23
"Netflix, Inc.",NFLX,5584260,6.90,0.007699307062364347,4792947,0,645060000,0.43,3.4186046511627906,61990000000,0.09988101070903599,2.28,186.07,0.005039546440820386,0.0981,20.71,136.98,75.70,6.48,0,0,0,0,0,1,0,0,0,0,5.24
NiSource Inc Common Stock,NI,3138450,12.60,0.016535758577924702,4274549,2.90,1360000000,1.02,0.21568627450980382,7850000000,0.03017775940471279,2.61,23.76,-0.007854485324514271,0.0689,1.92,20.91,19.56,1.74,0,0,0,0,0,0,0,0,0,1,1.41
"Nike, Inc. Common Stock",NKE,9139960,7.70,0.013249776186213105,10777582,1.30,5300000000,2.40,0.06666666666666665,91570000000,0.1165622202327663,2.05,23.14,0.00519247985675908,0.037000000000000005,7.25,23.11,21.67,2.72,1,0,0,0,0,0,0,0,0,0,4.06
Nielsen N.V. Ordinary Shares,NLSN,2737340,11.48,0.01585365853658533,3475065,2.96,1620000000,1.39,1.1223021582733814,14870000000,0.17219512195121967,2.04,29.92,0.014390243902439037,-0.0552,3.57,15.52,14.10,2.32,0,0,0,0,1,0,0,0,0,0,3.62
Northrop Grumman Corporation Co,NOC,926830,30.04,0.008809320829781137,1059949,1.51,3650000000,12.19,0.09515996718621822,43500000000,0.04761904761904767,2.74,20.44,0.010757926358949232,0.057,8.20,20.99,18.66,1.75,0,0,0,0,1,0,0,0,0,0,2.02
Norfolk Southern Corporation Co,NSC,2056340,42.73,0.011514995273695998,1582413,2.15,4099999999,5.62,0.23131672597864772,34009999999,0.042364870671135035,1.58,20.82,0.014007046489645125,0.06849999999999999,2.72,18.85,16.91,3.42,0,0,0,0,1,0,0,0,0,0,2.44
"NetApp, Inc.",NTAP,3035070,9.94,0.009622689288427334,2286797,1.82,768000000,1.10,1.7909090909090906,10820000000,0.082805773613573,0.99,36.47,0.015193719929095906,0.0644,3.97,14.79,13.01,1.97,0,0,0,0,0,1,0,0,0,0,2.85
Northern Trust Corporation,NTRS,1063360,38.88,0.024610805860805926,1225535,1.76,0.00,4.32,0.23611111111111094,20450000000,0.05173992673992678,1.57,20.69,0.02529761904761907,0.0692,2.25,18.98,16.74,4.01,0,0,1,0,0,0,0,0,0,0,2.28
Nucor Corporation Common Stock,NUE,3063550,25.40,0.025833333333333406,3325871,2.51,2540000000,2.48,0.7701612903225805,19590000000,0.1383333333333332,0.59,18.42,0.01866666666666661,0.0436,2.36,14.74,13.94,1.11,0,0,0,0,0,0,1,0,0,0,2.47
NVIDIA Corporation,NVDA,15643600,9.85,0.013473642800944182,9287547,0.52,2130000000,2.57,0.3151750972762646,60640000000,0.11132966168371361,3.01,40.06,0.012588512981903888,0.0765,10.32,35.75,30.46,8.67,0,0,0,0,0,1,0,0,0,0,1.41
Newell Brands Inc. Common Stock,NWL,3897390,23.52,0.011404435058078123,4527010,1.62,2390000000,1.25,1.7839999999999998,23160000000,0.20992608236536436,1.43,38.46,0.00823653643083433,0.0055000000000000005,2.01,15.74,13.79,1.72,1,0,0,0,0,0,0,0,0,0,5.22
Realty Income Corporation Commo,O,1930740,24.49,0.03627530364372473,2854695,4.24,997640000,1.13,0.15929203539823034,15630000000,0.01020242914979752,6.42,53.17,0.0014574898785426615,0.0181,2.52,48.45,45.86,14.56,0,0,0,0,0,0,0,1,0,0,7.12
"ONEOK, Inc. Common Stock",OKE,2984290,0.90,0.016999813188866127,2031517,4.45,1670000000,1.66,0.3493975903614459,11350000000,0.0528675509060339,1.55,32.45,0.009340556697179148,-0.0003,59.74,28.65,24.05,1.26,0,0,0,0,0,0,0,0,0,0,7.77
Omnicom Group Inc. Common Stock,OMC,1664850,9.21,0.016216216216216318,2211899,2.55,2320000000,4.78,0.12970711297071125,19520000000,0.029309309309309306,2.11,16.97,0.011651651651651607,-0.0161,9.04,16.55,15.42,1.26,1,0,0,0,0,0,0,0,0,0,10.19
Oracle Corporation Common Stock,ORCL,13072900,12.30,0.008327706504614101,10848901,1.43,14540000000,2.11,0.34123222748815185,184500000000,0.0904794058068874,1.93,21.21,0.012379023182534254,0.0978,3.61,17.05,15.84,4.88,0,0,0,0,0,1,0,0,0,0,3.16
"O'Reilly Automotive, Inc.",ORLY,988141,17.52,0.01695809466385288,1270320,0,1920000000,10.73,0.3047530288909599,24680000000,0.17252034971359653,1.44,25.10,0.006745553210732558,-0.005600000000000001,15.14,21.77,19.23,2.83,1,0,0,0,0,0,0,0,0,0,6.58
"Paychex, Inc.",PAYX,1953270,5.28,0.014372675008454539,1950108,3.14,1340000000,2.20,0.08636363636363642,21350000000,0.001183632059519768,3.12,27.01,0.00896178559350691,0.0053,11.20,26.65,24.86,6.84,0,0,0,0,0,1,0,0,0,0,7.95
"People's United Financial, Inc.",PBCT,3573890,15.94,0.01137009664582145,4268824,3.77,0.00,0.92,0.19565217391304346,5560000000,0.04093234792495726,9.16,19.46,0.023308698123934102,-0.018000000000000002,1.10,18.67,16.29,4.22,0,0,1,0,0,0,0,0,0,0,12.03
PACCAR Inc.,PCAR,1929420,19.33,0.015358880778588884,2878458,1.44,2430000000,1.48,1.8040540540540544,23770000000,0.05003041362530403,2.97,45.76,0.022810218978102093,0.0541,3.40,18.56,16.32,1.35,0,0,0,0,1,0,0,0,0,0,4.97
Pacific Gas & Electric Co. Comm,PCG,2044710,35.39,0.011287687509282714,2704968,2.92,5160000000,2.78,0.37410071942446055,34420000000,0.024357641467399382,4.92,24.38,-0.0020793108569731045,0.0868,1.90,18.52,17.75,1.94,0,0,0,0,0,0,0,0,0,1,2.48
The Priceline Group Inc.,PCLN,407652,199.64,0.018196243172127945,852348,0,4150000000,42.65,1.0314185228604926,88440000000,0.08846410694002893,1.37,42.17,0.015096945793688477,0.128,8.78,24.18,20.76,8.02,1,0,0,0,0,0,0,0,0,0,3.17
