.Name,.Symbol,AverageDailyVolume,BookValue,DividendYield,EBITDA,EPSEstimateCurrentYear,EPSEstimateNextQuarter,EPSEstimateNextYear,EarningsShare,FiftydayMovingAverage,MarketCapitalization,OneyrTargetChange,PEGRatio,PERatio,PercentChangeAfterHours,PercentChangeFromFiftydayMovingAverage,PercentChangeFromTwoHundreddayMovingAverage,PercentChangeFromYearHigh,PercentChangeFromYearLow,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PriceSales,ShortRatio,StockExchange,TwoHundreddayMovingAverage,Volume
Hartford Financial Services Gro,HIG,2570840,45.20,1.85,1480000000.0,4.12,0.96,4.51,2.27,48.41,18190000000.0,0.07445940432476528,1.27,21.65,0.002039983680130364,0.015300000000000001,0.0791,-0.0195,0.26280000000000003,1.08,11.93,10.90,0.99,1.80,1,45.55,1940402
"Harley-Davidson, Inc.",HOG,1975060,11.00,2.59,1280000000.0,3.86,1.60,4.24,3.83,57.75,10270000000.0,-0.023021828103683473,1.63,15.36,0.00017053206002715093,0.018500000000000003,0.0461,-0.056600000000000004,0.4129,5.33,15.24,13.87,1.71,7.67,1,56.23,1406447
"Hologic, Inc.",HOLX,2440990,8.02,0,1040000000.0,1.92,0.47,2.09,1.17,40.04,11520000000.0,0.09702584105314482,2.45,35.25,-0.004875670404680732,0.03,0.0584,-0.0031,0.2635,5.11,21.48,19.73,3.99,2.46,0,38.97,2167063
Honeywell International Inc.,HON,3282420,25.46,2.14,7710000000.0,7.04,1.75,7.66,6.20,121.22,96070000000.0,0.058339270165439716,2.57,20.36,-0.00031663104567392075,0.041100000000000005,0.0907,-0.009399999999999999,0.1991,4.96,17.93,16.48,2.45,0.98,1,115.71,1953415
Hewlett Packard Enterprise Comp,HPE,10089100,18.94,1.05,7800000000.0,1.93,0.47,2.02,1.84,23.32,38330000000.0,0.06840958605664493,1.98,12.50,-0.0017429193899781703,-0.0118,0.0083,-0.0736,0.5305,1.21,11.94,11.41,0.78,2.95,1,22.86,11568060
Hormel Foods Corporation,HRL,2482430,8.66,1.93,1410000000.0,1.67,0.37,1.74,1.65,36.26,18700000000.0,0.12784090909090917,2.13,21.44,0.0014204545454543638,-0.0245,-0.0302,-0.20929999999999999,0.066,4.07,21.18,20.33,1.96,10.36,1,36.47,1751268
Harris Corporation,HRS,731621,25.40,1.93,1580000000.0,5.55,1.59,6.13,5.28,105.53,13750000000.0,0.06255666364460577,0.48,20.91,0.0018132366273799772,0.0467,0.1168,-0.0108,0.5065,4.34,19.90,18.02,1.86,1.89,1,98.91,822248
"Henry Schein, Inc.",HSIC,534902,35.18,0,987240000.0,7.25,1.76,8.02,6.19,164.45,13590000000.0,0.05034204525521835,2.34,27.72,-0.00029234637198161106,0.0433,0.0806,-0.0625,0.17329999999999998,4.86,23.66,21.39,1.17,7.44,0,158.78,376450
"Host Hotels & Resorts, Inc.",HST,9793940,9.48,4.45,1420000000.0,0.67,0.25,0.70,1.02,18.29,13590000000.0,0.0021493820526599094,-1.00,18.02,-0.0005373455131648663,0.005,0.0601,-0.09050000000000001,0.2853,1.96,27.43,26.26,2.52,7.26,1,17.34,9319353
The Hershey Company,HSY,1042720,3.70,2.26,1620000000.0,4.78,0.92,5.16,3.34,107.03,23080000000.0,0.015394483643361268,2.57,32.53,-0.0031155502611562857,0.015300000000000001,0.0677,-0.0775,0.2359,29.48,22.73,21.06,3.12,3.41,1,101.77,883788
Humana Inc.,HUM,1700170,71.57,0.75,2060000000.0,10.92,2.78,11.91,4.07,204.15,31950000000.0,0.05005409982593978,1.44,52.57,-0.00042338994213675374,0.0481,0.1182,-0.0176,0.4265,2.97,19.59,17.97,0.58,0.64,1,191.35,1023394
International Business Machines,IBM,3580650,19.24,3.08,17490000000.0,13.72,3.17,14.07,12.38,176.81,170800000000.0,-0.07638619620007747,5.14,14.54,-0.002714230321830269,0.0183,0.0992,-0.015,0.3155,9.39,13.12,12.80,2.14,5.01,1,163.80,1825048
Intercontinental Exchange Inc.,ICE,2752760,26.42,1.40,2750000000.0,3.00,0.75,3.42,2.37,58.01,6760000000.0,0.1071428571428572,1.55,24.78,0.0,0.0125,0.044500000000000005,-0.0297,0.2926,2.22,19.58,17.18,1.50,2.05,1,56.24,2992025
Internationa Flavors & Fragranc,IFF,664261,20.54,2.01,673910000.0,5.81,1.54,6.40,5.05,120.16,9940000000.0,0.043130103861095614,2.81,24.78,-0.0004756996749385456,0.0414,-0.012,-0.12890000000000001,0.1925,6.14,21.54,19.55,3.21,6.95,1,126.64,345323
"Illumina, Inc.",ILMN,1234820,15.03,0,718780000.0,3.64,0.87,4.30,3.07,162.64,24650000000.0,-0.06355831147150015,4.02,54.89,0.00017886954447887682,0.0361,0.1001,-0.0984,0.41159999999999997,11.16,46.29,39.19,10.23,3.63,0,153.16,863178
Intel Corporation,INTC,22358900,14.00,2.89,22870000000.0,2.78,0.64,2.92,2.12,36.52,169740000000.0,0.13143971038707902,1.58,16.93,0.0008354218880535225,-0.017,-0.0063,-0.0663,0.2169,2.56,12.91,12.29,2.86,3.47,0,36.13,17540896
Intuit Inc.,INTU,1162070,3.07,1.09,1410000000.0,4.36,0.16,4.98,3.72,119.48,32340000000.000004,-0.04330111048973395,2.24,33.96,0.0016777183031078113,0.0584,0.1119,-0.015600000000000001,0.3056,40.83,29.00,25.39,6.60,2.35,0,113.73,1500620
International Paper Company,IP,3111450,10.56,3.45,2870000000.0,3.62,0.86,4.18,2.18,53.76,22210000000.0,0.03052866716306779,1.61,24.79,0.00018615040953084971,0.0046,0.0767,-0.08259999999999999,0.42969999999999997,5.09,14.92,12.92,1.05,3.61,1,50.15,2943537
"Interpublic Group of Companies,",IPG,3785540,5.15,2.95,1100000000.0,1.46,0.35,1.63,1.49,23.90,9510000000.0,0.10233319688907083,1.33,16.26,-0.009414654113794496,0.0134,0.042199999999999994,-0.0438,0.16329999999999997,4.74,16.59,14.86,1.22,3.95,1,23.24,3733359
Ingersoll-Rand plc (Ireland),IR,1904720,25.65,1.98,1920000000.0,4.47,1.44,4.97,5.65,79.90,20750000000.0,0.05673581604598854,1.98,14.16,0.0013746563359160469,0.0008,0.0969,-0.0269,0.40950000000000003,3.12,17.89,16.09,1.54,2.74,1,72.90,1359659
Iron Mountain Incorporated (Del,IRM,1481240,7.34,6.03,1110000000.0,1.23,0.28,1.40,0.42,36.17,9590000000.0,0.12262854000549916,8.62,85.75,-0.00027495188342030463,0.0051,0.0382,-0.12390000000000001,0.22469999999999998,4.95,29.56,25.97,2.73,11.14,1,35.02,1265288
"Intuitive Surgical, Inc.",ISRG,347344,148.91,0,1050000000.0,23.49,5.86,26.53,18.73,703.99,28890000000.0,0.007123907510403038,2.67,39.76,-0.0028684164455876626,0.057999999999999996,0.0969,-0.002,0.3276,4.99,31.71,28.07,10.65,9.03,0,678.99,214240
Illinois Tool Works Inc.,ITW,1284240,12.26,1.93,3530000000.0,6.18,1.60,6.83,5.70,128.43,46550000000.0,-0.007747318235995393,2.34,23.57,-0.001340882002383803,0.045899999999999996,0.0984,-0.0067,0.39740000000000003,10.95,21.74,19.67,3.42,4.35,1,122.29,1033857
Invesco Ltd,IVZ,3326680,18.58,3.48,1330000000.0,2.40,0.58,2.71,2.06,31.29,13060000000.0,0.024706609017912218,1.80,15.69,0.0018529956763433386,0.0333,0.046,-0.0338,0.4044,1.74,13.47,11.93,2.76,2.24,1,30.91,2671470
"J.B. Hunt Transport Services, I",JBHT,941823,12.70,0.92,1080000000.0,4.16,1.00,4.77,3.81,98.61,10890000000.0,0.0685743484925907,1.90,25.68,0.0008175779253960513,-0.0077,0.08900000000000001,-0.044199999999999996,0.2924,7.70,23.52,20.51,1.66,3.65,0,89.86,705706
Jacobs Engineering Group Inc.,JEC,982359,33.59,1.04,642120000.0,3.13,0.82,3.45,1.85,58.04,6840000000.0,0.05457746478873249,2.31,30.53,-0.0015845070422534357,-0.0269,0.0175,-0.1094,0.41619999999999996,1.69,18.22,16.37,0.64,3.77,1,55.51,571302
Johnson & Johnson,JNJ,6930640,26.73,2.58,24810000000.0,7.04,1.80,7.38,5.93,116.43,336770000000.0,0.013750707757016922,2.97,20.88,-0.0017795033567904461,0.0632,0.0617,-0.0181,0.17350000000000002,4.63,17.58,16.77,4.68,2.18,1,116.59,5593811
"Juniper Networks, Inc.",JNPR,3535410,13.02,1.42,1110000000.0,2.19,0.53,2.35,1.53,27.71,10810000000.0,0.006015569709837187,1.17,18.49,0.0010615711252652815,0.0209,0.0901,-0.0315,0.3357,2.17,12.92,12.04,2.16,1.95,1,25.95,2446367
JP Morgan Chase & Co.,JPM,15918400,63.89,2.12,0.00,6.55,1.65,7.51,6.19,87.72,331360000000.0,-0.014651617104406323,2.38,14.99,0.0009767744736270956,0.0579,0.1997,-0.0126,0.6265999999999999,1.44,14.17,12.36,3.64,2.17,1,77.35,12861607
"Nordstrom, Inc.",JWN,3536890,5.12,3.25,1650000000.0,2.93,0.65,3.04,2.02,44.77,7880000000.0,0.005359056806002238,2.65,22.95,0.0019292604501608412,0.0353,-0.0868,-0.2622,0.3239,9.11,15.82,15.25,0.54,8.52,1,50.75,2270376
Kellogg Company,K,1865570,5.44,2.81,2250000000.0,3.94,0.97,4.34,1.96,73.62,26150000000.0,0.09557451346307655,2.68,37.99,0.00013329778725679198,0.0116,-0.011200000000000002,-0.1456,0.0527,13.79,18.90,17.16,2.02,2.88,1,75.31,2688893
KeyCorp,KEY,11793800,12.58,1.81,0.00,1.31,0.32,1.52,0.80,18.44,20580000000.0,0.0625,1.31,23.81,0.0031779661016950733,0.0341,0.2113,-0.0236,0.8678,1.50,14.56,12.55,4.31,1.67,1,15.74,9912814
Kimco Realty Corporation,KIM,3405240,12.37,4.45,748300000.0,0.60,0.15,0.68,0.79,24.68,9940000000.0,0.1555461113472163,6.64,29.59,0.003824904377390581,-0.0528,-0.1235,-0.2748,0.0165,1.90,38.97,34.38,8.53,3.99,1,26.68,5274796
KLA-Tencor Corporation,KLAC,1352380,6.16,2.40,1250000000.0,5.75,1.53,6.07,5.50,86.61,14170000000.0,-0.044748153863110374,1.32,16.44,0.0022043425548330386,0.044000000000000004,0.1679,-0.0134,0.35200000000000004,14.73,15.73,14.90,4.36,1.88,0,77.42,751666
"Kinder Morgan, Inc.",KMI,12659200,15.44,2.30,6160000000.0,0.68,0.16,0.78,0.25,22.17,48560000000.0,0.16567505720823794,-64.26,88.41,0.0,-0.019,0.0048,-0.0689,0.3079,1.42,31.99,27.88,3.74,1.53,1,21.65,8533973
CarMax Inc,KMX,2095780,16.09,0,1210000000.0,3.29,1.00,3.57,3.16,66.66,12140000000.0,0.03644471782254355,1.48,20.55,0.0032292787944023793,-0.0268,0.0895,-0.061399999999999996,0.4396,4.04,19.72,18.17,0.78,10.31,1,59.54,1946013
Coca-Cola Company (The),KO,14237700,5.38,3.53,11530000000.0,1.87,0.57,1.94,1.49,41.48,182390000000.0,0.02519425476807169,7.54,28.51,-0.0007063809748057981,0.0241,0.013500000000000002,-0.0987,0.0652,7.90,22.72,21.90,4.36,2.89,1,41.91,11743030
Michael Kors Holdings Limited O,KORS,2902460,11.42,0,1220000000.0,4.17,0.83,4.03,4.38,39.76,5910000000.0,0.13421550094517953,2.21,8.32,0.005941128814474617,-0.08439999999999999,-0.203,-0.38799999999999996,0.042699999999999995,3.24,8.73,9.03,1.30,5.90,1,45.68,1735443
Kroger Company (The),KR,7823960,7.08,1.50,5880000000.0,2.22,0.47,2.36,2.08,33.33,27800000000.0,0.15911313987610032,2.39,14.24,0.00032605151613940286,-0.111,-0.0897,-0.2445,0.032,4.33,13.35,12.56,0.25,1.85,1,32.55,18797872
Kohl's Corporation,KSS,4768140,29.75,4.81,2310000000.0,3.62,1.17,3.64,3.11,41.06,7190000000.0,0.0358414431521481,1.35,13.29,0.002136244956088218,0.0069,-0.09609999999999999,-0.3072,0.2205,1.42,11.42,11.36,0.39,3.56,1,45.74,3921533
Kansas City Southern,KSU,1722950,38.31,1.49,1120000000.0,5.06,1.25,5.64,4.43,86.67,9540000000.0,0.07610639248994189,1.56,20.20,0.00201162270898525,0.0327,0.0059,-0.11109999999999999,0.1322,2.34,17.69,15.87,4.09,1.32,1,88.98,1524485
Loews Corporation,L,844015,53.96,0.52,2940000000.0,3.03,0.74,3.20,1.93,46.71,16050000000.0,-0.08994708994709,2.78,24.70,0.0012698412698413097,0.0208,0.0816,-0.0077,0.3226,0.88,15.74,14.90,1.21,2.31,1,44.08,820224
"Leggett & Platt, Incorporated",LEG,901552,8.18,2.72,589200000.0,2.63,0.70,2.83,2.76,48.43,6710000000.0,0.018387553041018245,7.24,17.95,-0.00101030511214395,0.0216,0.0203,-0.0943,0.124,6.05,18.81,17.48,1.79,6.95,1,48.49,513899
Lennar Corporation Class A,LEN,2601990,29.97,0.33,1340000000.0,3.82,0.94,4.44,3.93,46.18,11700000000.0,0.030357860876558007,1.46,12.68,-0.003216726980297624,0.08070000000000001,0.1292,-0.010700000000000001,0.2576,1.66,11.97,11.24,1.07,3.21,1,44.19,3194095
Laboratory Corporation of Ameri,LH,817559,53.30,0.00,1900000000.0,9.60,2.53,10.38,7.02,136.29,14700000000.0,0.08229408863524279,1.63,20.27,-0.0007045726766715665,0.044000000000000004,0.0703,-0.0098,0.29350000000000004,2.66,14.82,13.71,1.55,2.84,1,132.95,643792
LKQ Corporation,LKQ,2280650,11.19,0,1010000000.0,1.86,0.54,2.09,1.50,31.70,9750000000.0,0.18948035487959447,0.63,21.21,0.0009505703422054701,0.0004,-0.039900000000000005,-0.1276,0.0797,2.82,17.05,15.17,1.13,2.06,0,33.03,3160053
"L3 Technologies, Inc.",LLL,585449,58.86,1.78,1210000000.0,8.61,2.08,9.39,9.01,160.63,12950000000.0,0.0591218231714592,3.01,18.60,-0.000238635007755561,0.043,0.0967,-0.0215,0.4475,2.85,19.46,17.84,1.23,1.93,1,152.78,333178
Linear Technology Corporation,LLTC,1483830,7.81,2.03,725980000.0,2.22,0.59,2.41,2.04,63.69,15620000000.0,-0.004003079291763023,2.99,31.79,0.0007698229407235857,0.0184,0.061,-0.0040999999999999995,0.5392,8.32,29.22,26.91,10.53,5.92,0,61.13,1052579
Eli Lilly and Company,LLY,4705290,13.33,2.48,5370000000.0,4.10,1.03,4.39,2.58,78.68,88040000000.0,0.042696900253286874,1.64,32.47,-0.002532866964177982,0.0649,0.09230000000000001,-0.0043,0.3054,6.22,20.43,19.08,4.11,2.22,1,76.70,2649606
Lockheed Martin Corporation,LMT,1415500,5.23,2.71,6110000000.0,12.63,3.09,14.09,17.49,259.31,77380000000.0,0.058766245926813676,2.54,15.31,0.00029963669051258357,0.0326,0.06559999999999999,-0.0083,0.2696,51.07,21.20,19.00,1.63,1.58,1,251.27,772421
Lincoln National Corporation,LNC,1600620,63.97,1.60,1800000000.0,6.97,1.73,7.48,5.03,69.65,16020000000.0,0.062022090059473234,1.18,14.15,0.0,0.0215,0.2107,-0.029500000000000002,1.0173,1.10,10.21,9.51,1.19,4.28,1,58.77,1438381
Alliant Energy Corporation,LNT,1028180,16.96,3.19,1030000000.0,2.00,0.36,2.13,1.64,37.92,8920000000.0,-0.006369426751592355,3.09,23.95,0.0002547770700636054,0.0336,0.0417,-0.043899999999999995,0.1501,2.31,19.59,18.40,2.69,5.45,1,37.62,1175505
"Lowe's Companies, Inc.",LOW,5799850,7.56,1.72,7540000000.0,4.64,1.63,5.26,2.72,74.54,71050000000.0,0.0629353233830845,1.16,29.99,0.0024875621890545485,0.0958,0.12539999999999998,-0.0236,0.2591,10.64,17.60,15.53,1.12,1.19,1,72.58,6555455
Lam Research Corporation,LRCX,1779430,39.39,1.52,1620000000.0,9.23,2.65,8.69,5.58,115.93,19320000000.0,0.11318365968939892,0.83,21.26,-0.0012660364618501951,0.0232,0.1475,-0.0108,0.6475,3.01,12.85,13.65,3.03,5.93,0,103.38,1008509
Leucadia National Corporation,LUK,1672440,27.97,0.92,322440000.0,1.56,0.34,1.54,0.34,24.53,9600000000.0,0.16760828625235402,0.95,78.67,-0.00225988700564983,0.08710000000000001,0.24280000000000002,-0.0245,0.8637,0.95,17.10,17.32,0.95,4.14,1,21.46,2980981
Southwest Airlines Company,LUV,5459540,13.72,0.68,5270000000.0,3.88,1.19,4.67,3.55,54.27,36210000000.0,0.08042383185686997,1.41,16.59,0.002258120548896958,0.08460000000000001,0.289,-0.0137,0.6618,4.20,15.17,12.60,1.73,1.06,1,45.66,5137340
"Level 3 Communications, Inc.",LVLT,2222950,30.32,0,2670000000.0,1.54,0.39,1.78,1.87,58.27,20500000000.0,0.10810810810810811,-1.00,30.40,-0.00017550017550016506,-0.0245,0.062,-0.0547,0.2915,1.88,36.91,31.93,2.51,1.73,1,53.52,1549672
LyondellBasell Industries NV Or,LYB,2851160,14.97,3.62,6070000000.0,10.00,2.69,9.11,9.13,92.85,37130000000.0,0.0639289197096109,-3.34,10.11,0.00010835410120257905,-0.0066,0.0852,-0.0553,0.3211,6.17,9.22,10.13,1.27,2.87,1,85.00,1672648
Macy's Inc,M,8764530,14.22,4.58,2900000000.0,3.47,0.53,2.89,1.99,31.33,9660000000.0,0.05809753160746545,0.51,15.96,-0.008428657435279985,0.013999999999999999,-0.1225,-0.3018,0.1128,2.34,9.16,10.99,0.39,1.89,1,36.20,13210246
Mastercard Incorporated,MA,3350770,5.23,0.78,6250000000.0,4.26,1.06,4.96,3.69,108.92,120450000000.0,0.09646995419024518,1.75,30.28,-0.00035929219437702553,0.0259,0.0756,-0.0104,0.3004,21.28,26.23,22.53,11.14,1.57,1,103.88,2938318
Mid-America Apartment Communiti,MAA,946610,56.41,3.39,636260000.0,2.14,0.53,2.45,2.69,98.21,11480000000.0,0.032649437758926814,6.77,37.59,-0.0015782205563227292,0.029300000000000003,0.0704,-0.08109999999999999,0.1887,1.80,47.24,41.26,10.23,1.98,1,94.44,950248
Macerich Company (The),MAC,983970,28.52,4.19,644910000.0,0.64,0.12,0.77,3.52,68.27,9580000000.0,0.1086696562032885,-950.27,18.91,-0.0005979073243648214,-0.024900000000000002,-0.08929999999999999,-0.2956,0.0148,2.35,104.02,86.45,8.87,3.18,1,73.09,1473075
Marriott International,MAR,2556280,13.88,1.38,2000000000.0,3.94,1.02,4.55,2.64,86.16,33290000000.0,0.06512797074954291,1.56,32.88,-0.002056672760511802,0.0073,0.12480000000000001,-0.047,0.42579999999999996,6.31,22.03,19.07,9.52,3.83,0,77.16,2061637
"Mattel, Inc.",MAT,5637290,7.03,5.95,823470000.0,1.44,0.01,1.70,0.92,26.93,8720000000.0,0.19597791798107256,1.13,27.66,0.00039432176656162277,-0.055,-0.1517,-0.26780000000000004,0.011000000000000001,3.61,17.67,14.97,1.59,4.79,0,30.00,3426525
Microchip Technology Incorporat,MCHP,3276570,11.86,1.99,925100000.0,3.89,1.11,4.49,0.41,70.04,15860000000.0,0.1472401040953295,0.84,178.35,0.0015066429256265224,0.04650000000000001,0.1399,-0.0418,0.5747,6.16,18.84,16.33,5.16,7.37,0,64.30,2373561
McKesson Corporation,MCK,2009170,36.27,0.75,4620000000.0,12.67,2.91,11.96,8.43,145.56,32340000000.000004,0.042221630261054965,1.51,18.10,0.002996803409696547,0.0479,-0.0106,-0.2352,0.3318,4.14,12.04,12.75,0.16,2.00,1,154.16,1449309
"Mondelez International, Inc.",MDLZ,8501560,16.46,1.73,4240000000.0,2.11,0.49,2.33,1.05,44.45,66760000000.00001,0.12517131110095936,1.95,41.65,0.0015989036089538722,-0.016200000000000003,0.0037,-0.0575,0.1153,2.66,20.73,18.77,2.58,2.07,0,43.57,5773893
Medtronic plc. Ordinary Shares,MDT,5889340,35.99,2.13,8890000000.0,4.58,1.12,4.96,2.83,77.22,112330000000.0,0.07378948652274686,2.43,28.90,-0.0045127454567629455,0.0601,0.0255,-0.083,0.1804,2.28,17.87,16.50,3.83,1.41,1,79.82,2775683
"MetLife, Inc.",MET,6170010,61.44,2.94,1810000000.0,5.31,1.30,5.80,0.63,53.61,60070000000.0,0.11753696425229276,0.90,87.17,0.004491858506457058,0.0227,0.0943,-0.056100000000000004,0.5159,0.87,10.33,9.47,0.92,3.40,1,50.11,8365972
"McCormick & Company, Incorporat",MKC,771266,12.98,1.91,754100000.0,4.08,0.82,4.46,3.69,96.15,12450000000.0,-0.01791465378421897,2.86,26.95,-0.0004025764895331241,0.0341,0.042800000000000005,-0.078,0.1217,7.65,24.37,22.29,2.82,6.07,1,95.34,516858
"Martin Marietta Materials, Inc.",MLM,713725,65.53,0.76,954670000.0,7.14,2.41,10.59,6.63,225.45,13730000000.0,0.06547347274221527,1.33,32.83,-0.0005022372386084273,-0.0344,0.055099999999999996,-0.10779999999999999,0.46840000000000004,3.34,26.55,20.56,3.86,3.07,1,206.31,677526
"Marsh & McLennan Companies, Inc",MMC,1974670,12.03,1.82,3100000000.0,3.73,1.01,4.19,3.38,70.66,38220000000.0,0.027789019290435757,1.97,21.96,-0.0002697963037905371,0.0504,0.09119999999999999,-0.0072,0.30260000000000004,6.16,19.90,17.71,2.89,2.24,1,68.02,1014915
3M Company,MMM,1932050,17.26,2.48,8700000000.0,8.62,2.23,9.37,8.16,180.37,112870000000.0,-0.011375006582758473,2.47,23.20,-0.00021064827005101705,0.0496,0.0745,-0.006500000000000001,0.19690000000000002,11.00,21.96,20.20,3.76,3.68,1,176.18,1627706
Mallinckrodt plc Ordinary Share,MNK,2188630,47.62,0,1480000000.0,7.55,1.94,8.49,2.58,50.13,5430000000.0,0.4870067372473532,1.07,20.14,0.0019249278152069227,0.0351,-0.1398,-0.3954,0.2161,1.09,6.87,6.11,1.60,4.45,1,60.32,1525653
Monster Beverage Corporation,MNST,2770170,5.95,0,1140000000.0,1.49,0.40,1.69,1.11,43.42,27430000000.0,0.15537259869115472,1.55,43.12,-0.00865526704665398,0.10640000000000001,0.0378,-0.1344,0.192,7.96,32.24,28.43,9.20,3.00,0,46.29,5446636
"Altria Group, Inc.",MO,6292370,6.58,3.26,9260000000.0,3.31,0.87,3.57,7.28,72.08,146610000000.0,-0.045166402535657735,2.90,10.38,0.0010565240359217132,0.048499999999999995,0.13449999999999998,-0.0062,0.2705,11.50,22.83,21.17,7.60,1.45,1,66.61,6044148
Monsanto Company,MON,1892960,10.04,1.90,4010000000.0,4.73,1.83,5.37,3.65,109.74,50420000000.0,0.055018716810307344,3.04,31.52,0.0011317141116042873,0.04769999999999999,0.09300000000000001,-0.0092,0.35590000000000005,11.44,24.31,21.41,3.62,1.56,1,105.18,1851084
Mosaic Company (The),MOS,4901310,27.37,1.92,1200000000.0,1.06,0.31,1.25,0.85,31.97,10580000000.0,-0.07166337935568712,1.38,35.55,-0.0039447731755424265,-0.0546,0.065,-0.12050000000000001,0.3272,1.11,28.51,24.18,1.49,6.21,1,28.37,6561116
Marathon Petroleum Corporation,MPC,5291330,25.68,2.90,4660000000.0,3.00,1.19,3.73,2.21,49.47,27060000000.0,0.2239420062695925,-17.36,23.20,0.002742946708463867,0.0364,0.11560000000000001,-0.0608,0.6012,1.99,17.09,13.75,0.48,1.84,1,45.96,3997345
"Merck & Company, Inc.  (new)",MRK,10892700,15.84,2.85,15460000000.0,3.82,0.88,4.20,2.04,63.84,183570000000.0,0.03889225181598066,2.61,32.64,-0.0033292978208232515,0.0429,0.0696,-0.0033,0.29710000000000003,4.17,17.43,15.85,4.58,1.40,1,62.25,8322960
Morgan Stanley,MS,11169800,37.11,1.75,0.00,3.39,0.85,3.92,2.92,44.55,86730000000.0,0.024632670700086345,1.01,16.03,-0.00021607605877260738,0.0513,0.2236,-0.0072,1.0264,1.25,13.81,11.95,2.47,1.17,1,38.27,11405159
Microsoft Corporation,MSFT,23888600,8.90,2.40,27740000000.0,2.98,0.69,3.26,2.12,63.94,496490000000.0,0.0854553975941259,2.31,30.24,-0.0003124511795032925,0.0048,0.0605,-0.0252,0.33740000000000003,7.19,21.56,19.71,5.77,1.65,0,60.59,18139405
M&T Bank Corporation,MTB,931474,97.66,1.65,0.00,8.70,2.17,9.81,7.78,163.84,25900000000.0,-0.06133317376735281,2.68,21.60,0.0008377213977979192,0.0255,0.2078,-0.0329,0.5843,1.71,19.31,17.14,5.05,4.65,1,139.11,621768
"Mettler-Toledo International, I",MTD,189549,16.72,0,588240000.0,16.69,3.60,18.57,14.22,450.59,12500000000.0,-0.07387484682963297,2.40,33.88,-0.0007476790795239996,0.0691,0.14029999999999998,-0.0139,0.479,28.80,28.86,25.94,4.98,8.49,1,422.45,122806
Mylan N.V.,MYL,5569430,22.10,0.00,3300000000.0,5.33,1.29,5.70,0.50,39.70,24180000000.0,0.11130742049469955,1.00,90.54,-0.0015459363957597283,0.1379,0.1539,-0.1036,0.3446,2.05,8.48,7.93,2.35,3.92,0,39.16,5382298
Navient Corporation,NAVI,2688070,12.717,4.150,0.00,1.830,0.460,1.900,2.120,15.521,4340000000.0,0.20562625586068317,2.870,7.031,0.00602813127930335,-0.039670000000000004,-0.02468,-0.16963999999999999,0.36243000000000003,1.174,8.145,7.845,2.075,4.420,0,15.282,3047290
"Nasdaq, Inc.",NDAQ,844636,32.75,1.80,1160000000.0,4.24,1.01,4.62,0.64,69.78,11790000000.0,0.06905263157894748,1.70,111.08,-0.0005614035087719849,0.018799999999999997,0.044800000000000006,-0.0197,0.1618,2.18,16.77,15.39,3.19,4.38,0,68.04,1104091
"NextEra Energy, Inc.",NEE,1863520,52.01,3.04,7670000000.0,6.63,1.76,7.10,6.25,124.55,61160000000.0,0.044218726134107156,2.91,20.93,-0.001832900565144402,0.0501,0.0736,-0.0089,0.1838,2.52,19.73,18.42,3.79,3.21,1,121.83,1322085
"Netflix, Inc.",NFLX,6555290,6.23,0,437320000.0,1.12,0.24,2.07,0.43,140.76,59890000000.0,0.061062137174801245,1.56,323.58,0.0011467068014046067,-0.0115,0.16399999999999998,-0.0467,0.6466,22.39,124.23,67.22,6.80,2.64,0,119.54,5401104
NiSource Inc,NI,3047840,12.60,2.93,1360000000.0,1.16,0.12,1.23,1.02,22.65,7670000000.0,0.01079286010792857,2.26,23.23,0.0008302200083021294,0.0472,0.038,-0.1195,0.12050000000000001,1.91,20.45,19.28,1.73,2.28,1,22.85,4921918
"Nike, Inc.",NKE,9496680,7.44,1.24,5180000000.0,2.34,0.58,2.63,2.27,54.97,93810000000.0,0.0726643598615917,2.04,25.00,-0.002941176470588114,0.0315,0.059000000000000004,-0.1336,0.15689999999999998,7.77,24.23,21.56,2.85,2.97,1,53.54,9192475
Nielsen N.V. Ordinary Shares,NLSN,2936050,11.48,2.75,1620000000.0,2.68,0.67,2.95,1.39,43.03,16010000000.000002,0.08514412416851425,2.24,32.21,-0.001995565410199629,0.0405,-0.0404,-0.1997,0.1115,3.93,16.71,15.18,2.56,1.87,1,46.65,1272366
Northrop Grumman Corporation,NOC,1125890,30.04,1.46,3650000000.0,11.87,2.90,13.34,12.19,236.30,42420000000.0,0.06166947792816879,2.72,19.93,-0.00028798288558851137,0.0281,0.0605,-0.042800000000000005,0.3126,8.09,20.47,18.21,1.73,1.51,1,229.08,866092
Norfolk Southern Corporation,NSC,1960170,42.73,1.98,4099999999.9999995,6.14,1.60,6.86,5.62,119.36,35560000000.0,-0.02480085406914667,1.67,21.77,0.0013139525334648905,0.0255,0.1759,-0.0208,0.6386,2.85,19.93,17.84,3.58,1.17,1,104.09,1792825
"NetApp, Inc.",NTAP,3019700,9.83,1.82,748000000.0,2.70,0.66,3.07,1.10,38.99,11730000000.0,-0.017037387600567833,1.04,39.09,0.001656412683388453,0.0978,0.19140000000000001,-0.0079,0.9022,4.30,15.85,13.94,2.14,5.12,0,35.92,2572248
