.Name,.Symbol,AverageDailyVolume,BookValue,DividendYield,EBITDA,EPSEstimateCurrentYear,EPSEstimateNextQuarter,EPSEstimateNextYear,EarningsShare,FiftydayMovingAverage,MarketCapitalization,OneyrTargetChange,PEGRatio,PERatio,PercentChangeAfterHours,PercentChangeFromFiftydayMovingAverage,PercentChangeFromTwoHundreddayMovingAverage,PercentChangeFromYearHigh,PercentChangeFromYearLow,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PriceSales,ShortRatio,StockExchange,TwoHundreddayMovingAverage,Volume
"HCP, Inc.",HCP,4293040,11.85,4.80,1280000000.0,0.82,0.21,0.84,1.34,30.32,14240000000.0,0.020716869450838615,14.84,22.68,-0.002959552778691199,0.0032,-0.050300000000000004,-0.1739,0.2284,2.57,37.10,36.21,6.69,3.85,1,32.03,2894593
"Home Depot, Inc. (The) Common S",HD,4375570,4.61,1.97,14930000000.0,6.34,1.61,7.16,6.16,136.84,172840000000.0,0.03952457978760826,1.63,23.03,0.001406568675715425,0.0369,0.0759,-0.0077,0.1949,30.86,22.38,19.82,1.86,2.03,1,131.88,322997
Hartford Financial Services Gro,HIG,2506400,45.21,1.92,1540000000.0,4.12,0.94,4.52,2.27,48.17,18170000000.0,0.08412371134020624,1.25,21.41,0.00020618556701035295,0.009000000000000001,0.0832,-0.0217,0.2487,1.07,11.80,10.75,0.99,1.80,1,44.87,3058405
"Harley-Davidson, Inc. Common St",HOG,1938600,10.87,2.55,1260000000.0,3.86,1.60,4.25,3.83,58.14,10120000000.0,-0.0077935573259438895,1.61,14.96,-0.004676134395566356,-0.014199999999999999,0.0254,-0.0808,0.40090000000000003,5.31,14.85,13.48,1.70,7.67,1,55.89,1581140
"Hologic, Inc.",HOLX,2489760,8.02,0,1040000000.0,1.92,0.47,2.10,1.17,39.91,11000000000.0,0.15398411478349971,2.46,33.68,-0.005380476556494984,-0.0127,0.0147,-0.0446,0.2071,4.86,20.52,18.76,3.80,2.46,0,38.83,3600435
Honeywell International Inc. Co,HON,3242640,25.459,2.180,7710000000.0,7.040,1.750,7.660,6.200,118.552,94260000000.0,0.05648535564853563,2.530,19.973,0.00016092693916958112,0.04456,0.07696,-0.0051,0.22957,4.882,17.590,16.166,2.407,0.980,1,114.986,283360
Hewlett Packard Enterprise Comp,HPE,10312200,18.87,1.00,7830000000.0,2.04,0.47,2.06,1.82,23.15,40590000000.0,0.013535684987694863,10.02,13.40,-0.0004101722723542922,0.053200000000000004,0.0741,-0.0165,0.9017000000000001,1.29,11.95,11.83,0.81,2.95,1,22.70,910417
Hormel Foods Corporation,HRL,2546120,8.42,1.83,1420000000.0,1.71,0.41,1.76,1.64,36.10,20030000000.0,0.056930034583665634,2.80,23.09,-0.0034583665868582747,0.049100000000000005,0.0366,-0.1534,0.1414,4.47,22.15,21.52,2.09,10.36,1,36.53,2640791
Harris Corporation,HRS,707111,25.40,2.00,1580000000.0,5.55,1.59,6.13,5.28,103.09,13360000000.0,0.08486196034834159,0.46,20.32,-0.004354270891235856,0.040999999999999995,0.1041,-0.0070999999999999995,0.4637,4.25,19.34,17.51,1.82,1.89,1,97.20,1004509
"Henry Schein, Inc.",HSIC,634566,35.90,0,966570000.0,6.58,1.60,7.25,6.02,159.32,13510000000.0,0.02251340083382969,2.24,27.88,0,0.0538,0.058499999999999996,-0.0825,0.1482,4.68,25.52,23.16,1.20,7.44,0,158.62,0
"Host Hotels & Resorts, Inc. Com",HST,10001000,9.61,5.45,1430000000.0,0.99,0.14,0.69,1.06,18.35,13950000000.0,-0.011278195488721887,-0.68,17.80,0.0016111707841028888,0.0271,0.08929999999999999,-0.0338,0.3182,1.94,19.04,27.32,2.52,7.26,1,17.30,1544543
The Hershey Company,HSY,1056230,3.89,2.28,1650000000.0,4.79,0.92,5.13,3.34,105.63,23160000000.0,-0.010522429388960641,2.51,32.57,-0.003045966402067557,0.03,0.0666,-0.07629999999999999,0.2375,27.86,22.71,21.21,3.10,3.41,1,102.00,1058125
Humana Inc. Common Stock,HUM,1641020,71.57,0.56,2310000000.0,10.83,2.78,11.74,4.07,201.94,30660000000.0,0.08157997272550155,1.50,50.46,-9.740892265719392e-05,0.0171,0.08789999999999999,-0.057,0.36920000000000003,2.87,18.96,17.49,0.56,0.64,1,188.78,557719
International Business Machines,IBM,3579290,19.24,3.13,17490000000.0,13.79,3.17,14.16,12.38,172.51,173160000000.0,-0.0887824746807574,5.10,14.74,-0.0012659621312198777,0.0581,0.1247,-0.0001,0.40759999999999996,9.45,13.24,12.89,2.16,5.01,1,162.30,551138
Intercontinental Exchange Inc.,ICE,2815820,26.42,1.39,2750000000.0,3.01,0.74,3.40,2.37,57.56,6790000000.0,0.09838022165387894,1.55,24.90,0.0013640238704177854,0.0253,0.053899999999999997,-0.0253,0.2985,2.22,19.60,17.36,1.50,2.05,1,55.99,3397366
Internationa Flavors & Fragranc,IFF,632464,21.31,2.17,701740000.0,5.46,1.54,5.87,5.03,117.66,9460000000.0,0.10899067005937235,3.43,23.71,-0.004580152671755822,0.0127,-0.06509999999999999,-0.1704,0.17980000000000002,5.53,21.82,20.30,3.05,6.95,1,127.46,669126
"Illumina, Inc.",ILMN,1311970,15.03,0,718780000.0,3.63,0.87,4.29,3.07,155.27,23890000000.0,-0.043970849409026735,3.95,53.19,0,0.051699999999999996,0.0645,-0.12619999999999998,0.3679,10.86,44.98,38.06,9.96,3.63,0,153.40,0
Intel Corporation,INTC,21591000,13.99,2.91,22960000000.0,2.78,0.64,2.93,2.12,36.63,170700000000.0,0.13748956303924298,1.58,17.00,0.0013915947676035323,-0.0158,0.0012,-0.062400000000000004,0.2703,2.57,12.97,12.30,2.86,3.47,0,36.01,18452626
Intuit Inc.,INTU,1161580,3.64,1.16,1430000000.0,4.35,3.89,4.96,3.74,117.09,30530000000.0,-0.016492763379333586,1.57,31.82,-0.0025244025580611895,0.0159,0.0545,-0.013300000000000001,0.2641,32.64,27.34,23.98,6.41,2.35,0,112.80,1031135
International Paper Company Com,IP,3015940,10.55,3.51,2850000000.0,3.62,0.85,4.14,2.18,53.98,21900000000.0,0.031084154662623265,1.83,24.45,0.0018953752843062777,-0.013500000000000002,0.07339999999999999,-0.0953,0.5929,5.00,14.71,12.86,1.03,3.61,1,49.61,185753
"Interpublic Group of Companies,",IPG,3844110,4.890,2.480,1100000000.0,1.460,0.350,1.630,1.490,23.594,9800000000.0,0.07235246564268394,2.950,16.560,0.0,0.0458,0.06745,-0.025859999999999998,0.19376000000000002,5.059,16.901,15.138,1.252,3.950,1,23.116,206537
Ingersoll-Rand plc (Ireland),IR,1922770,25.58,1.97,1930000000.0,4.47,1.44,4.97,5.64,78.27,21430000000.0,0.03624341863597391,2.02,14.47,-0.0011019958369046234,0.042800000000000005,0.1359,-0.0067,0.5904,3.19,18.26,16.42,1.59,2.74,1,71.85,1914228
Iron Mountain Incorporated (Del,IRM,1462360,8.07,5.85,1000000000.0,1.11,0.29,1.27,0.26,34.99,9820000000.0,0.09500805152979064,3.39,141.14,0,0.06480000000000001,0.0608,-0.10220000000000001,0.3042,4.62,33.57,29.34,2.95,11.14,1,35.12,0
"Intuitive Surgical, Inc.",ISRG,366308,148.91,0,1050000000.0,23.49,5.86,26.53,18.73,674.90,27800000000.0,0.03942852359293458,2.58,38.27,0,0.062,0.0608,-0.014499999999999999,0.35119999999999996,4.81,30.51,27.02,10.28,9.03,0,675.65,0
Illinois Tool Works Inc. Common,ITW,1270040,12.26,2.01,3530000000.0,6.18,1.60,6.83,5.70,125.42,44970000000.0,0.02751233045622703,2.26,22.76,0,0.0346,0.0713,-0.0031,0.3954,10.58,21.00,19.00,3.31,4.35,1,121.12,0
Invesco Ltd,IVZ,3196020,18.94,3.52,1350000000.0,2.40,0.58,2.71,2.06,30.73,13360000000.0,0.03406250000000011,1.79,15.88,0.01156249999999992,0.0645,0.0674,-0.0189,0.42090000000000005,1.69,13.63,12.07,2.76,2.24,1,30.64,2972915
"J.B. Hunt Transport Services, I",JBHT,929292,12.70,0.92,1080000000.0,4.16,1.00,4.77,3.81,98.05,11210000000.0,0.051557788944723626,1.93,26.42,-0.0005025125628140836,0.026699999999999998,0.1378,-0.0167,0.35200000000000004,7.83,24.20,21.10,1.69,3.65,0,88.48,754144
Jacobs Engineering Group Inc.,JEC,1047190,33.59,1.05,642120000.0,3.13,0.82,3.47,1.85,58.22,7060000000.0,0.043917741373300734,2.93,31.52,0.001219937260369397,0.0018,0.0557,-0.08039999999999999,0.5895,1.71,18.75,16.81,0.65,3.77,1,55.24,1146102
Johnson & Johnson,JNJ,6883010,26.73,2.78,24810000000.0,7.04,1.81,7.38,5.93,114.54,318850000000.0,0.07476796149879683,2.80,19.76,-0.003953248539016796,0.0232,0.0036,-0.0704,0.1434,4.35,16.65,15.88,4.40,2.18,1,116.78,5980553
"Juniper Networks, Inc. Common S",JNPR,3776400,13.085,1.450,1120000000.0,2.190,0.530,2.350,1.550,27.741,10690000000.0,0.016809728183118766,1.150,18.158,-0.0003576537911302857,0.01456,0.10260999999999999,-0.03646,0.32915999999999995,2.137,12.852,11.977,2.129,1.950,1,25.526,222836
JP Morgan Chase & Co.,JPM,16257500,63.89,2.18,0.00,6.55,1.65,7.47,6.19,86.17,323470000000.0,-0.0039079946404645405,2.20,14.63,0.005806163465832848,0.051399999999999994,0.20350000000000001,-0.0031,0.6674,1.40,13.83,12.13,3.54,2.17,1,75.27,17383793
"Nordstrom, Inc.",JWN,3192950,4.97,3.29,1590000000.0,2.93,0.32,3.08,1.88,45.02,7990000000.0,0.092649647887324,3.10,24.54,0.0048415492957745165,0.024399999999999998,-0.0902,-0.2658,0.3173,9.15,15.74,14.97,0.54,8.52,1,50.69,4032284
Kellogg Company Common Stock,K,1642390,5.44,2.74,2250000000.0,3.95,0.97,4.34,1.96,73.10,26690000000.0,0.08824302998421873,2.77,38.80,0,0.0403,0.001,-0.1276,0.075,13.97,19.25,17.52,2.05,2.88,1,75.97,0
KeyCorp,KEY,12898900,12.58,1.86,0.00,1.31,0.32,1.51,0.80,18.23,20610000000.0,0.05458399576046613,1.27,23.85,0.013248542660307283,0.0475,0.2579,-0.005699999999999999,0.8818,1.50,14.58,12.65,4.31,1.67,1,15.18,14834163
The Kraft Heinz Company,KHC,2703370,47.34,2.66,8710000000.0,3.24,0.94,3.90,2.27,88.39,106270000000.0,-0.008891328210757332,1.27,38.42,-0.021953896816684915,-0.0123,0.0015,-0.0438,0.22920000000000001,1.92,26.62,22.38,4.14,4.65,0,87.17,2675220
Kimco Realty Corporation Common,KIM,3306420,12.37,4.34,748300000.0,0.64,0.16,0.70,0.79,25.07,10380000000.0,0.13794531897265938,12.28,30.92,0.0028997514498756427,-0.0255,-0.10289999999999999,-0.2422,0.0171,1.95,38.17,34.90,8.75,3.99,1,27.23,533946
KLA-Tencor Corporation,KLAC,1531410,6.16,2.49,1250000000.0,5.75,1.53,6.08,5.50,83.15,13740000000.0,-0.011519160583941646,1.26,15.94,0,0.0545,0.1518,-0.005,0.3527,14.24,15.25,14.42,4.22,1.88,0,76.13,0
"Kinder Morgan, Inc.",KMI,12750100,15.44,2.22,6160000000.0,0.68,0.15,0.79,0.25,22.13,49660000000.0,0.13398402839396617,-66.30,89.80,-0.005767524401064761,0.006500000000000001,0.0334,-0.0467,0.33909999999999996,1.46,32.75,28.19,3.85,1.53,1,21.55,11873514
CarMax Inc,KMX,1971010,16.09,0,1210000000.0,3.29,1.00,3.57,3.16,66.40,12840000000.0,-0.012019935502785017,1.54,21.74,-0.004544121958370062,0.0331,0.16449999999999998,-0.0038,0.6299,4.24,20.85,19.22,0.82,10.31,1,58.91,1793110
Coca-Cola Company (The),KO,14107300,5.38,3.45,11610000000.0,1.89,0.57,1.95,1.49,41.36,173410000000.0,0.07673328398716994,7.37,27.14,-0.0027140389834690026,-0.0223,-0.038599999999999995,-0.1419,0.013999999999999999,7.54,21.40,20.74,4.15,2.89,1,42.06,26604677
Michael Kors Holdings Limited O,KORS,2740600,11.35,0,1210000000.0,4.17,0.83,4.04,4.38,41.51,6210000000.0,0.09618922470433655,2.28,8.70,0,-0.0833,-0.1848,-0.3604,0.08960000000000001,3.35,9.12,9.42,1.34,5.90,1,46.68,0
Kroger Company (The),KR,7439960,7.08,1.43,5880000000.0,2.11,0.71,2.24,2.08,33.67,31440000000.0,0.08859993952222567,2.52,16.10,0.003931055337163647,-0.0049,0.0292,-0.1809,0.1672,4.67,15.88,14.96,0.27,1.85,1,32.56,7743643
Kohl's Corporation,KSS,4449570,29.02,4.76,2380000000.0,3.64,0.34,3.73,3.29,42.11,7560000000.0,0.08888367729831148,1.48,13.04,0.0,0.0175,-0.060599999999999994,-0.28190000000000004,0.2651,1.47,11.77,11.49,0.40,3.56,1,45.62,3784047
Kansas City Southern Common Sto,KSU,1760410,38.31,1.54,1120000000.0,5.06,1.25,5.63,4.43,84.80,9260000000.0,0.11031700288184432,1.52,19.61,0.0010374639769452632,0.024399999999999998,-0.030899999999999997,-0.1373,0.0989,2.26,17.17,15.43,3.96,1.32,1,89.64,201983
Loews Corporation Common Stock,L,861202,54.22,0.54,1680000000.0,3.03,0.74,3.20,1.87,46.53,15880000000.0,-0.08994708994709,2.76,25.26,0.00232804232804229,0.0139,0.0828,-0.0181,0.33240000000000003,0.87,15.57,14.74,1.21,2.31,1,43.57,157067
"Leggett & Platt, Incorporated",LEG,872716,8.19,2.78,597900000.0,2.63,0.70,2.83,2.76,48.26,6440000000.0,0.04564315352697079,7.15,17.51,-0.0018672199170125525,-0.0,-0.0098,-0.1165,0.1184,5.88,18.35,17.05,1.72,6.95,1,48.74,865269
Lennar Corporation Class A,LEN,2573260,29.97,0.34,1340000000.0,3.82,0.94,4.50,3.93,44.75,11000000000.0,0.10906730144990262,1.36,11.92,0.001514823631248552,0.0481,0.0641,-0.054400000000000004,0.18230000000000002,1.54,11.25,10.42,0.99,3.21,1,44.07,2058483
Laboratory Corporation of Ameri,LH,761126,53.73,0.00,1790000000.0,8.80,2.22,9.63,6.31,132.80,14050000000.0,0.08963791580806602,1.56,21.63,-0.0051516043567853,0.0269,0.0264,-0.035,0.30010000000000003,2.53,15.50,14.16,1.51,2.84,1,132.86,1009505
LKQ Corporation,LKQ,1889500,11.15,0,1020000000.0,1.81,0.49,2.03,1.53,31.43,9820000000.0,0.21898496240601495,0.52,20.86,0,0.015600000000000001,-0.0401,-0.1219,0.3066,2.86,17.64,15.72,1.15,2.06,0,33.25,0
"L3 Technologies, Inc. Common St",LLL,583334,58.86,1.69,1210000000.0,8.60,2.08,9.38,9.01,155.15,12960000000.0,0.050252750520368705,2.98,18.60,0.00023788284269987692,0.0803,0.1075,-0.0042,0.44789999999999996,2.86,19.49,17.87,1.24,1.93,1,151.33,41573
Linear Technology Corporation,LLTC,1583500,7.81,2.08,725980000.0,2.22,0.59,2.41,2.04,62.89,15570000000.0,-0.013312451057165275,2.92,31.69,0.0028191072826937447,0.0281,0.0655,-0.0002,0.5478000000000001,8.18,29.12,26.83,10.36,5.92,0,60.68,1737883
Eli Lilly and Company Common St,LLY,6127810,14.74,2.67,5410000000.0,4.10,1.03,4.39,2.58,76.38,85620000000.0,0.0760124610591899,1.69,30.98,-0.0024922118380062974,0.0455,0.0417,-0.046900000000000004,0.2443,5.44,19.48,18.19,4.05,2.22,1,76.66,561225
Lockheed Martin Corporation,LMT,1420610,5.18,2.79,6760000000.0,12.65,3.09,14.10,17.49,255.22,76880000000.0,0.07244058500914075,2.49,15.06,-0.0021328458257160454,0.0323,0.0506,-0.0239,0.2492,50.71,20.83,18.69,1.62,1.58,1,250.76,1064053
Lincoln National Corporation,LNC,1533830,63.98,1.63,1800000000.0,6.98,1.73,7.51,5.03,68.18,16540000000.0,0.014418411201996495,1.18,14.53,0.005822819908498644,0.0719,0.29,-0.0008,1.1393,1.13,10.47,9.73,1.22,4.28,1,56.65,1499997
Alliant Energy Corporation,LNT,965536,16.96,3.33,1030000000.0,1.88,0.43,2.00,1.51,37.56,8539999999.999999,-0.017786036633926194,3.34,24.84,-0.011680382267056144,-0.0005,-0.0037,-0.0842,0.135,2.22,19.97,18.77,2.63,5.45,1,37.68,1144488
"Lowe's Companies, Inc. Common S",LOW,5835540,7.56,1.89,7540000000.0,3.92,1.02,4.54,2.72,72.50,66129999999.99999,0.048238200494084005,1.22,27.91,0.0,0.048600000000000004,0.042800000000000005,-0.09119999999999999,0.1722,10.17,19.39,16.74,1.07,1.19,1,72.90,845069
Lam Research Corporation,LRCX,1892090,39.393,1.550,1620000000.0,9.230,2.650,8.690,5.579,112.611,18930000000.0,0.14062094612124865,0.810,20.833,0.0022485514139929386,0.03209,0.14815,-0.024470000000000002,0.716,2.935,12.592,13.375,2.954,5.930,0,101.228,1344366
Leucadia National Corporation C,LUK,1492650,27.97,1.04,1060000000.0,0.20,0.00,1.38,0.12,23.67,9100000000.0,0.19999999999999996,6.64,215.98,0.0,0.0676,0.2114,-0.0004,0.7707999999999999,0.89,126.35,18.31,0.85,4.14,1,20.86,203329
Southwest Airlines Company Comm,LUV,5510480,13.72,0.73,5270000000.0,3.89,1.19,4.68,3.55,51.90,34980000000.0,0.08343515447722116,1.37,16.03,0.0019200558561702774,0.0956,0.2927,-0.0207,0.6204,4.18,14.62,12.15,1.73,1.06,1,43.98,1043011
"Level 3 Communications, Inc.",LVLT,2191100,30.33,0,2680000000.0,1.64,0.40,1.86,1.87,58.48,20700000000.0,0.09106618282357015,-0.95,30.76,-0.004320027648176961,-0.0165,0.0874,-0.0433,0.307,1.91,35.07,30.92,2.55,1.73,1,52.89,2171218
LyondellBasell Industries NV Or,LYB,3077310,14.97,3.70,6110000000.0,9.98,2.68,9.00,9.13,91.14,37610000000.0,0.04723564143853998,8.33,10.20,-0.0013955984970478452,0.021400000000000002,0.114,-0.0466,0.3333,6.22,9.33,10.34,1.29,2.87,1,83.56,1764970
Macy's Inc Common Stock,M,8058580,12.40,4.72,3010000000.0,3.05,0.40,3.20,2.20,31.41,9820000000.0,0.08063530849114242,0.57,14.63,-0.0012217470983506562,0.0232,-0.11810000000000001,-0.29359999999999997,0.1257,2.64,10.54,10.04,0.38,1.89,1,36.44,785476
Mastercard Incorporated,MA,3577160,5.23,0.82,6250000000.0,4.26,1.06,4.96,3.69,107.51,118540000000.0,0.11985672299779582,1.69,29.72,0.0011021307861867058,0.02,0.0675,-0.0127,0.2964,20.81,25.74,22.11,10.92,1.57,1,102.73,2920281
Mid-America Apartment Communiti,MAA,1432530,56.41,3.53,617070000.0,2.07,0.50,2.34,2.69,96.85,11220000000.0,0.06537012524182884,6.82,36.75,0.0012218714998473157,0.0206,0.0455,-0.1014,0.1624,1.74,47.75,42.24,9.91,1.98,1,94.55,34595
Macerich Company (The) Common S,MAC,926879,28.52,4.15,641380000.0,0.64,0.13,0.77,3.52,69.39,9660000000.0,0.12981347773766538,-954.09,19.06,0.002105896510228744,-0.0333,-0.1009,-0.2902,0.0196,2.33,104.81,87.12,8.82,3.18,1,74.61,170703
Marriott International,MAR,2533750,14.96,1.39,1650000000.0,3.63,0.90,4.05,2.81,84.43,34930000000.0,-0.008192058254636425,1.64,31.85,-0.003640914779838522,0.059500000000000004,0.1787,0.0,0.4697,5.88,24.64,22.09,11.49,3.83,0,75.90,3447142
"Mattel, Inc.",MAT,5245240,7.02,5.91,824150000.0,1.46,0.02,1.69,0.92,28.07,8910000000.0,0.18061502530167362,1.12,28.26,-0.0023355391202803943,-0.0738,-0.1509,-0.252,0.033,3.66,17.81,15.38,1.61,4.79,0,30.62,5486838
Microchip Technology Incorporat,MCHP,3094460,11.86,2.04,925100000.0,3.90,1.11,4.49,0.41,67.39,15560000000.0,0.17646227747951393,0.77,174.94,0.002543091268719877,0.067,0.1389,-0.0601,0.7313,5.97,18.44,16.01,5.00,7.37,0,63.13,5638632
McKesson Corporation,MCK,2085570,36.27,0.80,4620000000.0,12.67,2.92,11.95,8.43,143.85,31710000000.0,0.07093663911845738,1.47,17.74,0.007506887052341593,0.0394,-0.0521,-0.2503,0.3055,4.00,11.80,12.51,0.16,0.00,1,157.73,2538253
"Mondelez International, Inc.",MDLZ,7920920,16.34,1.69,4330000000.0,2.11,0.49,2.33,1.05,44.67,67340000000.0,0.088384394974653,1.94,41.65,-0.003085739475424343,-0.021099999999999997,0.0054,-0.0575,0.1153,2.78,20.73,18.77,2.70,2.07,0,43.50,7071750
Medtronic plc. Ordinary Shares,MDT,6688890,36.5510,2.2400,8960000000.0,4.5600,1.3100,4.9900,3.0030,74.6341,106620000000.0,0.08803088803088799,2.2200,25.8575,0.0002574002574002865,0.04041,-0.033788,-0.130166,0.11968400000000001,2.1258,17.0285,15.5611,3.6773,1.4100,1,80.3655,424493
"MetLife, Inc.",MET,5856720,61.44,3.02,1810000000.0,5.33,1.30,5.82,0.63,53.83,59080000000.0,0.10968819599109114,0.90,85.74,0.0038975501113585054,0.0019,0.0977,-0.0716,0.491,0.88,10.12,9.27,0.93,3.40,1,49.13,6785537
"McCormick & Company, Incorporat",MKC,737086,12.98,1.93,754100000.0,4.10,0.82,4.45,3.69,94.03,12130000000.0,0.001442704039571252,2.71,26.27,-0.003194558944765058,0.0308,0.014199999999999999,-0.1013,0.0934,7.47,23.64,21.78,2.75,6.07,1,95.56,21644
"Marsh & McLennan Companies, Inc",MMC,2021440,12.20,1.91,3100000000.0,3.73,1.01,4.19,3.38,68.80,37330000000.0,0.043369474562135135,1.84,21.49,-0.0008340283569642226,0.0557,0.0764,-0.0012,0.2853,5.90,19.47,17.33,2.80,2.24,1,67.47,1609015
3M Company Common Stock,MMM,1879340,17.26,2.63,8700000000.0,8.62,2.23,9.38,8.16,177.54,109000000000.0,0.033186571271326404,2.36,22.40,0.00027517886626315935,0.0297,0.041299999999999996,-0.0001,0.18989999999999999,10.53,21.21,19.49,3.60,3.68,1,175.57,498461
Mallinckrodt plc Ordinary Share,MNK,2583360,47.62,0,1480000000.0,7.56,1.94,8.52,2.58,49.66,5440000000.0,0.43580952380952365,1.05,20.17,0.00019047619047607434,0.0467,-0.16579999999999998,-0.3944,0.2182,1.10,6.88,6.10,1.62,4.45,1,62.31,354864
Monster Beverage Corporation,MNST,2740370,5.95,0,1140000000.0,1.24,0.33,1.48,1.11,43.69,24750000000.0,0.2418165053019823,1.69,38.91,-0.001152604887044828,-0.0078000000000000005,-0.0785,-0.2189,0.0913,7.29,34.96,29.29,8.42,3.00,0,47.04,1726621
"Altria Group, Inc.",MO,6489140,6.58,3.37,9260000000.0,3.31,0.87,3.57,7.28,69.94,139970000000.0,-0.006096716087016785,2.77,9.91,0.0,0.0317,0.0932,-0.0060999999999999995,0.213,10.96,21.80,20.21,7.24,1.45,1,66.00,794198
Monsanto Company,MON,1814080,10.04,2.01,4010000000.0,4.73,1.83,5.39,3.65,107.82,47710000000.0,0.11957632630307535,2.85,29.83,0.01161386230604844,0.0091,0.039599999999999996,-0.0478,0.2994,10.72,23.00,20.19,3.39,1.56,1,104.66,1872271
Mosaic Company (The),MOS,4844730,27.37,1.83,1070000000.0000001,1.02,0.31,1.23,0.85,31.46,11830000000.0,-0.15755437977660203,1.60,39.74,-0.0002939447383892846,0.0737,0.2053,-0.0169,0.48350000000000004,1.24,33.12,27.46,1.66,6.21,1,28.03,4173485
Marathon Petroleum Corporation,MPC,5938290,25.369,2.870,4660000000.0,3.110,1.230,3.770,2.210,49.463,26800000000.0,0.23854660347551349,-16.720,22.971,0.006911532385466046,0.02632,0.12305999999999999,-0.07007,0.6568200000000001,1.996,16.323,13.466,0.477,1.840,1,45.202,110773
"Merck & Company, Inc. Common St",MRK,10828200,15.84,2.93,15460000000.0,3.81,0.87,4.19,2.04,62.03,179660000000.0,0.05202578268876623,2.72,31.94,0,0.0504,0.0529,-0.0108,0.3129,4.11,17.10,15.55,4.51,1.40,1,61.89,0
Morgan Stanley,MS,11449100,37.11,1.79,0.00,3.42,0.86,3.96,2.92,43.52,86100000000.0,0.03258036490008687,1.00,15.92,0.00738488271068638,0.0684,0.2602,-0.005600000000000001,1.0498,1.24,13.59,11.74,2.46,1.17,1,36.89,10115175
Microsoft Corporation,MSFT,24559100,8.90,2.44,27740000000.0,2.98,0.69,3.26,2.12,63.37,498660000000.0,0.07728047080687639,2.34,30.37,-0.0010840947808579138,0.0183,0.0747,-0.0209,0.3433,7.25,21.65,19.79,5.82,1.65,0,60.05,17005505
M&T Bank Corporation,MTB,963597,97.66,1.68,0.00,8.71,2.17,9.82,7.78,159.96,26420000000.0,-0.06747116870764469,2.60,21.74,0.004339555344192059,0.0574,0.25370000000000004,-0.0098,0.659,1.72,19.42,17.22,5.15,4.65,1,134.91,950654
"Mettler-Toledo International, I",MTD,192947,16.72,0,588240000.0,16.69,3.60,18.57,14.22,434.00,12070000000.0,-0.04381515615894327,2.31,32.72,-0.002223133539099198,0.07200000000000001,0.11699999999999999,-0.0072,0.5011,27.72,27.87,25.05,4.79,8.49,1,416.52,167081
Mylan N.V.,MYL,5126830,22.10,0.00,3300000000.0,4.74,0.99,5.33,0.50,38.19,22710000000.0,0.16776625824693703,0.97,85.05,0,0.1112,0.0721,-0.15789999999999998,0.2631,1.92,8.95,7.96,2.20,3.92,0,39.59,3484
Navient Corporation,NAVI,2849130,12.71,4.09,0.00,1.83,0.46,1.90,2.12,15.93,4570000000.0,0.1399620012666245,2.96,7.40,-0.005066497783407065,-0.0149,0.0344,-0.1259,0.6225,1.24,8.57,8.26,2.19,4.42,0,15.17,2189406
"Nasdaq, Inc.",NDAQ,801448,32.75,1.83,1160000000.0,4.25,1.02,4.64,0.64,68.51,11810000000.0,0.08349816332297255,1.69,111.33,0.0035320712065556314,0.04,0.0479,-0.009300000000000001,0.16440000000000002,2.16,16.76,15.36,3.17,4.38,0,67.99,877006
"NextEra Energy, Inc. Common Sto",NEE,2045990,51.90,2.77,7670000000.0,6.63,1.76,7.10,6.25,121.25,58760000000.0,0.08811557187325403,2.74,20.05,-0.00039907414797679674,0.0333,0.03,-0.0507,0.1459,2.41,18.90,17.65,3.64,3.21,1,121.64,0
"Netflix, Inc.",NFLX,6946900,6.23,0,437320000.0,1.12,0.24,2.05,0.43,136.40,60970000000.0,0.034511843677514475,1.57,329.44,0.0010543333099035657,0.0385,0.2237,-0.0294,0.6764,22.83,126.48,69.10,6.93,2.64,0,115.76,631238
NiSource Inc,NI,2720210,11.82,3.11,1350000000.0,1.07,0.64,1.16,0.94,22.22,7170000000.0,0.08044943820224715,2.28,23.62,-0.008089887640449378,0.0005,-0.0327,-0.1748,0.0616,1.88,20.78,19.16,1.67,2.28,1,22.98,2465593
"Nike, Inc. Common Stock",NKE,8945230,7.44,1.28,5180000000.0,2.34,0.58,2.64,2.27,53.36,93710000000.0,0.09495128432240918,2.00,24.97,-0.002834366696191415,0.061500000000000006,0.0605,-0.13449999999999998,0.1557,7.59,24.21,21.45,2.79,2.97,1,53.41,6652071
Nielsen N.V. Ordinary Shares,NLSN,3016940,11.88,2.76,1620000000.0,2.68,0.67,2.94,1.39,42.12,16020000000.0,0.09046236318963574,2.23,32.24,-0.004690641054277411,0.0639,-0.0525,-0.19899999999999998,0.1125,3.77,16.72,15.24,2.54,1.87,1,47.29,2785566
Northrop Grumman Corporation Co,NOC,1100600,30.04,1.51,3650000000.0,11.89,2.92,13.35,12.19,232.74,42180000000.0,0.06676600852684311,2.39,19.82,0,0.038,0.0645,-0.0481,0.3053,8.04,20.32,18.10,1.72,1.51,1,226.95,0
Norfolk Southern Corporation,NSC,2014090,42.73,2.01,4099999999.9999995,6.15,1.60,6.85,5.62,115.35,35650000000.0,-0.036329496285410934,1.65,21.83,-0.0004081965874764837,0.0638,0.2097,-0.0058,0.7041,2.87,19.95,17.91,3.60,1.17,1,101.44,2285818
