.Name,.Symbol,AverageDailyVolume,BookValue,DividendYield,EBITDA,EPSEstimateCurrentYear,EPSEstimateNextQuarter,EPSEstimateNextYear,EarningsShare,FiftydayMovingAverage,MarketCapitalization,OneyrTargetChange,PEGRatio,PERatio,PercentChangeAfterHours,PercentChangeFromFiftydayMovingAverage,PercentChangeFromTwoHundreddayMovingAverage,PercentChangeFromYearHigh,PercentChangeFromYearLow,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PriceSales,ShortRatio,StockExchange,TwoHundreddayMovingAverage,Volume
Huntington Bancshares Incorpora,HBAN,11373100,8.51,2.22,0.00,0.96,0.23,1.10,0.70,13.78,15450000000.0,0.044723969252270956,1.45,20.33,-0.002096436058700246,0.032400000000000005,0.19690000000000002,-0.0346,0.7687999999999999,1.68,14.82,12.94,4.67,2.11,0,11.89,2878818
Hanesbrands Inc. Common Stock,HBI,8039010,3.23,2.92,1010000000.0,1.96,0.56,2.13,1.41,21.39,7740000000.0,0.2994157740993184,1.02,14.53,-0.005355404089581239,-0.045,-0.138,-0.3284,0.08039999999999999,6.36,10.42,9.59,1.29,4.18,1,23.70,4666812
Welltower Inc. Common Stock,HCN,1935120,38.0590,4.9700,2109999999.9999998,1.7800,0.4500,1.9400,2.8100,67.0841,24620000000.0,0.015611321855850457,13.2800,24.1671,-0.003355704697986628,0.012305,-0.009985,-0.153141,0.143452,1.8009,38.1515,35.0049,5.9404,9.0100,1,68.5945,218213
"HCP, Inc. Common Stock",HCP,4285000,11.852,4.610,1280000000.0,0.820,0.220,0.840,1.339,30.935,14610000000.0,-0.012063492063491998,15.360,23.312,-0.004444444444444473,0.00906,-0.013959999999999998,-0.22792,0.13057,2.658,38.067,37.161,6.926,2.800,1,31.657,2076224
"Home Depot, Inc. (The) Common S",HD,4312890,3.59,2.41,15400000000.0,7.22,2.21,8.13,6.45,140.59,176320000000.0,0.06297866520787743,1.77,22.67,0.0006154266958424692,0.039900000000000005,0.1026,-0.0139,0.22649999999999998,40.70,20.33,17.98,1.86,2.27,1,132.60,2461295
Hartford Financial Services Gro,HIG,2581860,45.20,1.87,1480000000.0,4.12,0.96,4.51,2.27,48.42,18040000000.0,0.07952449272391893,1.26,21.46,-0.0014347202295552641,0.0062,0.0662,-0.0281,0.2518,1.08,11.83,10.80,0.99,1.90,1,45.69,762577
"Harley-Davidson, Inc. Common St",HOG,1985310,10.9990,2.4800,1280000000.0,3.8600,1.6000,4.2400,3.8300,57.7162,10080000000.0,-0.005036470996873876,1.6000,15.0749,-0.0013893713094824678,0.000359,0.025754000000000003,-0.073987,0.386906,5.2350,14.9577,13.6172,1.6763,6.1600,1,56.2873,740020
"Hologic, Inc.",HOLX,2468720,8.024,0,1040000000.0,1.920,0.470,2.090,1.170,40.068,11410000000.0,0.09302890454214219,2.460,34.919,-0.002914743745445869,0.01965,0.047670000000000004,-0.03118,0.25169,5.131,21.279,19.548,4.004,1.830,0,38.996,159621
Honeywell International Inc. Co,HON,3294610,25.46,2.11,7710000000.0,7.04,1.75,7.66,6.20,121.46,95920000000.0,0.06797271573604058,2.57,20.32,-0.0008724619289339763,0.0375,0.0883,-0.011000000000000001,0.1973,4.95,17.90,16.45,2.44,1.32,1,115.78,750280
Hewlett Packard Enterprise Comp,HPE,10132500,18.94,1.04,7800000000.0,1.93,0.47,2.02,1.84,23.33,38370000000.0,0.0628521889900302,1.99,12.51,-0.004334633723450443,-0.0111,0.008100000000000001,-0.0727,0.5173,1.22,11.95,11.42,0.79,3.74,1,22.88,5379394
Hormel Foods Corporation Common,HRL,2456440,8.66,1.92,1410000000.0,1.67,0.37,1.74,1.65,36.24,18460000000.0,0.13428571428571434,2.13,21.16,0.0,-0.0365,-0.042300000000000004,-0.2193,0.0524,4.04,20.91,20.07,1.95,11.58,1,36.46,1018904
Harris Corporation Common Stock,HRS,731157,25.40,1.92,1580000000.0,5.55,1.59,6.13,5.28,105.77,13660000000.0,0.06642402183803453,0.48,20.78,-0.0024567788899000353,0.037599999999999995,0.1065,-0.0172,0.49689999999999995,4.33,19.77,17.90,1.85,4.77,1,99.18,249577
"Henry Schein, Inc.",HSIC,527550,35.18,0,987240000.0,7.25,1.76,8.02,6.19,164.80,13530000000.0,0.04703619513901036,2.34,27.61,-0.006644518272425182,0.037000000000000005,0.0762,-0.0661,0.16870000000000002,4.88,23.57,21.31,1.17,7.59,0,158.80,415248
"Host Hotels & Resorts, Inc. Com",HST,9733040,9.48,4.35,1420000000.0,0.67,0.25,0.69,1.02,18.30,13440000000.0,0.008108108108108025,-1.00,17.82,-0.005405405405405461,-0.0064,0.049,-0.10039999999999999,0.2713,1.95,27.13,26.35,2.51,8.28,1,17.33,1894289
The Hershey Company Common Stoc,HSY,1039900,3.70,2.27,1620000000.0,4.78,0.92,5.16,3.34,107.14,23100000000.0,0.020349907918968846,2.56,32.56,0.0006445672191528473,0.0152,0.0707,-0.0767,0.237,29.34,22.75,21.08,3.10,2.58,1,101.58,262010
Humana Inc. Common Stock,HUM,1669590,71.57,0.75,2060000000.0,10.92,2.78,11.91,4.07,204.43,32549999999.999996,0.04921500423051617,1.45,53.55,-0.0010341261633919352,0.0661,0.1365,-0.0007000000000000001,0.45299999999999996,2.97,19.96,18.30,0.58,1.04,1,191.77,753855
International Business Machines,IBM,3588240,19.29,3.11,18550000000.0,13.72,3.17,14.07,12.38,177.19,170290000000.0,-0.08804787499307354,5.14,14.58,0.0019393805064553682,0.0189,0.1009,-0.0123,0.31379999999999997,9.36,13.16,12.83,2.13,4.80,1,163.99,1357502
Intercontinental Exchange Inc.,ICE,2725570,26.42,1.36,2750000000.0,3.00,0.75,3.42,2.37,58.08,6770000000.0,0.09776347001016616,1.56,24.84,-0.0011860386309725524,0.013500000000000002,0.0461,-0.0278,0.2952,2.23,19.62,17.21,1.51,1.45,1,56.26,828716
Internationa Flavors & Fragranc,IFF,665353,20.53,2.05,672980000.0,5.81,1.54,6.38,5.05,120.38,9800000000.0,0.05772168180721926,2.78,24.55,-0.0016882386043893804,0.0297,-0.0197,-0.13699999999999998,0.1814,6.06,21.34,19.43,3.15,4.28,1,126.45,266754
"Illumina, Inc.",ILMN,1224980,15.03,0,718780000.0,3.64,0.87,4.30,3.07,162.76,24280000000.0,-0.057771911932329445,3.99,54.05,-0.006539084528166095,0.0196,0.08539999999999999,-0.1121,0.3901,11.09,45.59,38.59,10.17,5.86,0,152.88,465265
Incyte Corporation,INCY,2144000,2.22,0,190850000.0,0.48,0.60,1.13,0.54,122.94,25400000000.0,0.03065932430421192,7.28,248.35,-0.009301979461229348,0.0908,0.3175,-0.0265,1.224,60.50,279.40,118.68,23.02,2.69,0,101.79,784279
Intel Corporation,INTC,22640300,14.00,2.90,22870000000.0,2.78,0.64,2.92,2.12,36.49,167990000000.0,0.1422547090244588,1.57,16.76,-0.003935901040202472,-0.0262,-0.017,-0.0759,0.20440000000000003,2.54,12.78,12.17,2.83,3.21,0,36.15,12118115
Intuit Inc.,INTU,1167290,3.07,1.08,1410000000.0,4.36,0.16,4.98,3.72,119.74,32130000000.000004,-0.05035685963521008,2.26,33.73,0.0026962727993655733,0.0489,0.1033,-0.0222,0.2969,41.13,28.81,25.22,6.65,2.50,0,113.84,406435
International Paper Company Com,IP,3112120,10.56,3.43,2870000000.0,3.62,0.86,4.18,2.18,53.72,21280000000.0,0.05790177718326017,1.57,23.76,-0.0034397095356392127,-0.0368,0.03,-0.121,0.3699,4.96,14.29,12.38,1.02,2.34,1,50.23,795349
"Interpublic Group of Companies,",IPG,3640790,5.151,2.970,1100000000.0,1.460,0.350,1.630,1.490,23.919,9530000000.0,0.11051546391752587,1.330,16.285,-0.0016494845360824906,0.014459999999999999,0.043710000000000006,-0.042050000000000004,0.16547,4.708,16.620,14.887,1.214,3.170,1,23.249,2169385
Ingersoll-Rand plc (Ireland),IR,1901940,25.65,2.00,1920000000.0,4.47,1.44,4.97,5.65,79.96,20590000000.0,0.06579279052180498,1.97,14.05,-0.0006301991429291665,-0.0077,0.0858,-0.0344,0.3986,3.09,17.75,15.96,1.52,1.93,1,73.07,467006
Iron Mountain Incorporated (Del,IRM,1486000,7.34,6.05,1110000000.0,1.23,0.28,1.40,0.42,36.25,9530000000.0,0.1229372937293729,8.62,85.19,-0.0030253025302530157,-0.0037,0.032400000000000005,-0.12960000000000002,0.1913,4.95,29.37,25.80,2.73,12.19,1,34.99,1362300
"Intuitive Surgical, Inc.",ISRG,347570,148.91,0,1050000000.0,23.49,5.86,26.53,18.73,706.08,28400000000.0,0.016528476281092885,2.67,39.10,-0.00410493407639001,0.037200000000000004,0.0781,-0.0187,0.3054,4.94,31.18,27.60,10.55,9.38,0,679.28,191588
Illinois Tool Works Inc. Common,ITW,1282000,12.26,1.94,3530000000.0,6.18,1.59,6.84,5.70,128.75,46400000000.0,-0.007007603995825229,2.35,23.49,-0.0026092142537647023,0.039900000000000005,0.0933,-0.01,0.39280000000000004,10.94,21.70,19.57,3.42,4.89,1,122.46,586766
Invesco Ltd Common Stock,IVZ,3326680,18.58,3.46,1330000000.0,2.40,0.58,2.71,2.06,31.29,13000000000.0,0.02629137024435524,1.80,15.63,-0.0052582740488710256,0.0288,0.0415,-0.038,0.3987,1.74,13.41,11.88,2.76,2.28,1,30.91,2590906
"J.B. Hunt Transport Services, I",JBHT,924540,12.70,0.94,1080000000.0,4.16,1.00,4.77,3.81,98.59,10890000000.0,0.06544901065449005,1.91,25.67,-0.0036529680365297024,-0.0078000000000000005,0.0859,-0.044500000000000005,0.292,7.76,23.51,20.51,1.67,4.54,0,90.08,130475
Jacobs Engineering Group Inc. C,JEC,949182,33.59,1.06,642120000.0,3.13,0.82,3.45,1.85,57.99,6830000000.0,0.06168025522864218,2.29,30.48,0.0005317263381778847,-0.0276,0.0151,-0.1108,0.414,1.68,18.19,16.34,0.64,2.41,1,55.55,272085
Johnson & Johnson Common Stock,JNJ,6957400,26.018,2.590,24960000000.0,7.040,1.800,7.380,5.931,116.695,335710000000.0,0.013095141864036819,2.970,20.861,-0.00913426562121089,0.06024,0.06155,-0.018600000000000002,0.16754999999999998,4.755,17.575,16.765,4.669,2.090,1,116.551,2705837
"Juniper Networks, Inc. Common S",JNPR,3509450,13.02,1.41,1110000000.0,2.19,0.53,2.35,1.53,27.72,10730000000.0,0.009588068181818121,1.17,18.35,-0.0021306818181817677,0.013000000000000001,0.0788,-0.0387,0.3261,2.16,12.82,11.95,2.16,2.39,1,26.03,871683
JP Morgan Chase & Co. Common St,JPM,15856600,64.07,2.07,0.00,6.55,1.65,7.51,6.19,87.87,326020000000.0,-0.012293298520452467,2.37,14.79,-0.003046127067014792,0.04190000000000001,0.17809999999999998,-0.0258,0.6049,1.43,13.98,12.19,3.62,2.28,1,77.72,4085523
"Nordstrom, Inc. Common Stock",JWN,3585920,5.1180,3.1900,1650000000.0,2.9300,0.6500,3.0400,2.0200,44.8085,7640000000.0,0.03076923076923066,2.5800,22.2449,-0.01098901098901095,0.0028160000000000004,-0.11345000000000001,-0.284707,0.283482,8.8902,15.3361,14.7812,0.5242,8.5400,1,50.6849,778389
Kellogg Company Common Stock,K,1866500,5.44,2.79,2250000000.0,3.94,0.97,4.34,1.96,73.70,26120000000.0,0.10738345459444898,2.65,37.95,-0.0009431420102397059,0.009399999999999999,-0.01,-0.1465,0.051699999999999996,13.64,18.88,17.14,2.00,2.49,1,75.14,528204
KeyCorp Common Stock,KEY,11622800,12.58,1.78,0.00,1.31,0.32,1.52,0.80,18.45,20160000000.0,0.05634544497103744,1.31,23.47,0.0,0.018799999999999997,0.1865,-0.0374,0.8412999999999999,1.51,14.35,12.37,4.31,1.68,1,15.85,3677381
The Kraft Heinz Company,KHC,3485530,47.15,2.62,8570000000.0,3.24,1.02,4.12,2.81,90.23,110740000000.0,-0.009543659499780532,1.50,32.38,-0.003839403247038131,0.0083,0.0397,-0.0694,0.20420000000000002,1.93,24.07,22.08,4.19,4.89,0,87.51,717498
Kimco Realty Corporation Common,KIM,3391010,12.366,4.620,766140000.0,0.600,0.150,0.680,0.790,24.619,9760000000.0,0.17400690846286704,6.530,29.019,-0.0017271157167529916,-0.06881999999999999,-0.13751,-0.28893,0.0028399999999999996,1.873,38.208,33.713,8.408,4.100,1,26.580,1119082
KLA-Tencor Corporation,KLAC,1343180,6.16,2.39,1250000000.0,5.75,1.53,6.07,5.50,86.89,14300000000.0,-0.04569478088526746,1.32,16.58,-0.0033032371724289744,0.05,0.17420000000000002,-0.0046,0.3641,14.75,15.87,15.03,4.37,1.92,0,77.69,239002
"Kinder Morgan, Inc. Common Stoc",KMI,12322400,15.44,2.30,6160000000.0,0.68,0.16,0.78,0.25,22.15,48580000000.0,0.17103448275862054,-64.26,88.46,-0.0027586206896551557,-0.0177,0.005699999999999999,-0.06849999999999999,0.3085,1.41,32.00,27.90,3.72,1.90,1,21.64,7829728
CarMax Inc,KMX,2091410,16.09,0,1210000000.0,3.29,1.00,3.57,3.16,66.56,11930000000.0,0.04632237871674483,1.46,20.20,-0.0028169014084507005,-0.0424,0.0699,-0.07769999999999999,0.4146,3.97,19.37,17.85,0.73,10.57,1,59.58,1103882
Coca-Cola Company (The) Common,KO,14291700,5.38,3.48,11530000000.0,1.87,0.57,1.94,1.49,41.52,180500000000.0,0.032242769084874334,7.50,28.21,-0.004267425320056861,0.0126,0.0040999999999999995,-0.10800000000000001,0.0542,7.84,22.48,21.67,4.33,2.22,1,41.87,6096671
Michael Kors Holdings Limited O,KORS,2901170,11.42,0,1220000000.0,4.17,0.83,4.03,4.38,39.59,5840000000.0,0.15036976170912086,2.21,8.23,-0.0032867707477403085,-0.0907,-0.2094,-0.39490000000000003,0.030899999999999997,3.20,8.63,8.93,1.28,3.89,1,45.53,933447
Kroger Company (The) Common Sto,KR,7788490,7.26,1.62,5780000000.0,2.22,0.47,2.31,2.05,33.19,26810000000.0,0.1855635001702418,2.31,14.15,-0.009193054136874323,-0.126,-0.10830000000000001,-0.26030000000000003,0.0104,4.04,13.19,12.56,0.24,2.42,1,32.53,5703905
Kohl's Corporation Common Stock,KSS,4770910,29.7530,4.9600,2310000000.0,3.6200,1.1700,3.6400,3.1100,41.0174,6910000000.0,0.1076142131979696,1.2700,12.7761,-0.0005076142131978933,-0.031294,-0.130399,-0.334108,0.173127,1.3242,10.9762,10.9159,0.3669,5.4500,1,45.6920,2259910
Kansas City Southern Common Sto,KSU,1699730,38.31,1.47,1120000000.0,5.06,1.25,5.64,4.43,86.82,9490000000.0,0.07974017247172127,1.56,20.08,-0.003695822600515264,0.0245,0.0018,-0.1166,0.1252,2.33,17.58,15.77,4.08,1.47,1,88.79,338785
Loews Corporation Common Stock,L,828842,53.957,0.520,2940000000.0,3.030,0.740,3.200,1.930,46.750,15960000000.0,-0.09492738370869291,2.780,24.567,-0.0008419280151547026,0.01422,0.07356,-0.01322,0.31526,0.881,15.546,14.817,1.220,2.230,1,44.166,192090
"Leggett & Platt, Incorporated C",LEG,911393,8.18,2.75,589200000.0,2.63,0.70,2.83,2.76,48.49,6610000000.0,0.027942076279828587,7.24,17.67,0.0,0.0044,0.006,-0.10830000000000001,0.1065,6.00,18.52,17.21,1.77,6.35,1,48.42,504263
Laboratory Corporation of Ameri,LH,823902,53.61,0.00,1830000000.0,9.60,2.53,10.38,7.02,136.53,14590000000.0,0.07891595871656243,1.63,20.32,-0.002316927613564612,0.0449,0.07339999999999999,-0.0073,0.2984,2.66,14.86,13.74,1.54,2.69,1,132.89,213718
LKQ Corporation,LKQ,2312030,11.195,0,1000000000.0,1.860,0.540,2.090,1.495,31.682,9520000000.0,0.1989779623123602,0.630,20.666,-0.0006387735547748186,-0.02484,-0.06280999999999999,-0.15007,0.05192,2.797,16.610,14.782,1.123,2.490,0,32.965,1336881
"L3 Technologies, Inc. Common St",LLL,577983,58.952,1.790,1230000000.0,8.610,2.080,9.390,9.009,161.208,13170000000.0,0.05452925452925461,3.030,18.784,-0.0013662013662013583,0.049729999999999996,0.10628,-0.011770000000000001,0.46198999999999996,2.856,19.654,18.022,1.246,3.120,1,152.967,147523
Linear Technology Corporation,LLTC,1488930,7.81,2.04,725980000.0,2.22,0.59,2.41,2.04,63.78,15760000000.0,-0.0026210299105766666,2.99,32.08,0.0013876040703053594,0.0262,0.0691,-0.0014000000000000002,0.536,8.30,29.48,27.16,10.52,5.67,0,61.22,3623673
Eli Lilly and Company Common St,LLY,4651210,13.3300,2.4800,5370000000.0,4.1000,1.0300,4.3900,2.5800,78.8659,87140000000.0,0.03125372778241675,1.6600,32.1416,-0.010497435285697243,0.051472,0.081379,-0.016073999999999998,0.292074,6.2888,20.2257,18.8896,4.1511,3.0200,1,76.6848,3036567
Lockheed Martin Corporation Com,LMT,1411780,5.23,2.72,6110000000.0,12.63,3.09,14.09,17.49,259.70,77790000000.0,0.05587927685641714,2.55,15.39,-0.0015314507694607071,0.0364,0.0711,-0.0031,0.2762,51.21,21.31,19.10,1.64,1.61,1,251.29,299593
Lincoln National Corporation Co,LNC,1592800,63.97,1.63,1800000000.0,6.97,1.73,7.48,5.03,69.73,15710000000.0,0.05411103302881237,1.18,13.87,-0.011103302881236954,0.0003,0.1796,-0.048600000000000004,0.9776,1.11,10.01,9.32,1.20,4.00,1,59.13,2300328
Alliant Energy Corporation Comm,LNT,1026580,16.96,3.22,1030000000.0,2.00,0.36,2.13,1.64,37.97,8950000000.0,-0.004594180704441064,3.09,24.03,0.0005104645227158588,0.0356,0.045599999999999995,-0.0407,0.1551,2.31,19.66,18.46,2.69,4.51,1,37.61,428934
"Lowe's Companies, Inc. Common S",LOW,5773740,7.43,1.71,7440000000.0,4.64,1.63,5.27,3.47,74.80,70020000000.0,0.05480128363367065,1.18,23.30,-0.0002468526289804984,0.081,0.1151,-0.0334,0.2465,10.90,17.50,15.34,1.08,1.53,1,72.51,1405051
Lam Research Corporation,LRCX,1742380,39.39,1.52,1620000000.0,9.23,2.65,8.69,5.58,116.16,19230000000.0,0.1143122676579924,0.83,21.17,8.448800270355328e-05,0.0168,0.1381,-0.015,0.6404000000000001,3.00,12.80,13.59,3.02,5.91,0,103.78,496526
Leucadia National Corporation C,LUK,1657080,28.18,0.94,1250000000.0,1.56,0.34,1.54,0.34,24.62,9580000000.0,0.16848850358085188,0.95,79.02,0.0026385224274405594,0.0815,0.23550000000000001,-0.0258,0.8609,0.94,17.07,17.29,0.88,3.07,1,21.55,311888
Southwest Airlines Company Comm,LUV,5493690,13.72,0.68,5270000000.0,3.88,1.19,4.67,3.55,54.46,35110000000.0,0.08249216846501928,1.41,16.09,-0.0008701705534285287,0.048,0.2421,-0.0437,0.6112,4.19,14.71,12.22,1.73,1.37,1,45.95,2766219
"Level 3 Communications, Inc. Co",LVLT,2240300,30.32,0,2670000000.0,1.54,0.39,1.78,1.87,58.21,20020000000.0,0.12248888888888887,-0.98,29.68,-0.003555555555555645,-0.04650000000000001,0.0345,-0.07690000000000001,0.2611,1.86,36.04,31.18,2.48,2.01,1,53.65,1112134
LyondellBasell Industries NV Or,LYB,2808900,14.97,3.69,6070000000.0,10.00,2.69,9.11,9.13,92.91,36760000000.0,0.07252867285636255,-3.32,10.01,-0.002403058438012029,-0.0171,0.0717,-0.0647,0.3079,6.12,9.13,10.02,1.26,2.29,1,85.21,1352718
Macy's Inc Common Stock,M,8859650,14.22,4.75,2900000000.0,3.47,0.53,2.89,1.99,31.36,9380000000.0,0.14532420984033867,0.48,15.49,0.002280873248615256,-0.0168,-0.14529999999999998,-0.3224,0.0799,2.16,8.96,10.67,0.36,1.95,1,36.07,2413912
Mastercard Incorporated Common,MA,3269470,5.23,0.79,6250000000.0,4.26,1.06,4.96,3.69,109.00,119630000000.0,0.09617456896551713,1.75,30.08,8.979885057480708e-05,0.0182,0.0659,-0.0172,0.2915,21.28,26.05,22.38,11.14,1.63,1,104.12,1422830
Mid-America Apartment Communiti,MAA,913235,56.41,3.44,636260000.0,2.14,0.53,2.45,2.69,98.37,11400000000.0,0.03920984713122899,6.72,37.34,9.926543577520874e-05,0.0206,0.0626,-0.0874,0.18059999999999998,1.79,46.92,40.98,10.16,1.50,1,94.48,228030
Macerich Company (The) Common S,MAC,986155,28.52,4.27,644910000.0,0.64,0.12,0.77,3.52,68.16,9360000000.0,0.12720364741641355,-934.64,18.49,-0.0006079027355622157,-0.0454,-0.1065,-0.3115,0.008100000000000001,2.31,101.67,84.51,8.73,3.63,1,72.82,894025
Marriott International,MAR,2527080,13.88,1.38,2000000000.0,3.94,1.02,4.52,2.64,86.28,33060000000.000004,0.07495387453874547,1.56,32.65,-0.0006918819188191927,-0.0009,0.1148,-0.0535,0.41609999999999997,6.25,21.99,19.07,9.43,4.15,0,77.33,517610
"Mattel, Inc.",MAT,5637290,7.03,5.97,823470000.0,1.44,0.01,1.70,0.92,26.93,8720000000.0,0.19174852652259333,1.13,27.68,-0.001571709233791685,-0.054299999999999994,-0.151,-0.2673,0.0118,3.62,17.69,14.98,1.60,4.06,0,30.00,2825100
Microchip Technology Incorporat,MCHP,3306230,11.860,1.970,925100000.0,3.890,1.110,4.490,0.411,70.264,16040000000.0,0.1331168831168832,0.840,180.280,-0.0009469696969698349,0.05453,0.14972,-0.03144,0.61427,6.233,19.048,16.502,5.224,4.430,0,64.446,2300534
McKesson Corporation Common Sto,MCK,1997220,36.27,0.73,4620000000.0,12.67,2.88,11.94,8.43,145.65,31360000000.0,0.048788604898828414,1.51,17.55,-0.00998402555910538,0.0155,-0.0347,-0.2583,0.2915,4.14,11.70,12.39,0.16,1.48,1,153.23,1287548
"Mondelez International, Inc.",MDLZ,8447850,16.46,1.74,4240000000.0,2.11,0.49,2.33,1.05,44.42,66640000000.0,0.12852233676975944,1.95,41.57,-0.0038946162657502725,-0.0174,0.0016,-0.0593,0.11320000000000001,2.65,20.69,18.73,2.57,2.13,0,43.58,2579469
Medtronic plc. Ordinary Shares,MDT,5789060,35.99,2.10,8890000000.0,4.58,1.12,4.96,2.83,77.41,111890000000.0,0.07549474712924509,2.43,28.78,-0.005375030539946257,0.0533,0.023399999999999997,-0.0866,0.17579999999999998,2.27,17.80,16.44,3.83,1.84,1,79.67,2681761
"MetLife, Inc. Common Stock",MET,6218960,61.44,2.92,1570000000.0,5.31,1.30,5.80,0.63,53.60,58150000000.0,0.10717596884850744,0.91,84.89,-0.003893936584461355,-0.0023,0.0622,-0.0794,0.47859999999999997,0.88,10.07,9.24,0.93,2.62,1,50.35,1856119
"McCormick & Company, Incorporat",MKC,763372,12.98,1.89,754100000.0,4.08,0.82,4.46,3.69,96.38,12460000000.0,-0.016727126158806893,2.86,26.98,0.0,0.032799999999999996,0.045,-0.077,0.12300000000000001,7.64,24.40,22.32,2.82,6.80,1,95.25,155034
"Martin Marietta Materials, Inc.",MLM,718893,65.53,0.77,954670000.0,7.14,2.41,10.59,6.63,225.28,13240000000.0,0.08701322899198805,1.33,31.67,-0.0007452953232718329,-0.0679,0.016200000000000003,-0.1394,0.39280000000000004,3.28,25.61,19.83,3.79,2.36,1,206.62,562015
"Marsh & McLennan Companies, Inc",MMC,1951370,12.03,1.83,3100000000.0,3.73,1.01,4.19,3.38,70.84,37980000000.0,0.032105120563532985,1.96,21.82,-0.0031156868057435894,0.040999999999999995,0.08310000000000001,-0.013600000000000001,0.2912,6.13,19.77,17.60,2.88,2.72,1,68.08,609572
3M Company Common Stock,MMM,1931050,17.2570,2.4800,8700000000.0,8.6200,2.2300,9.3700,8.1600,180.7080,112650000000.0,-0.006193753308629035,2.4600,23.1544,-0.003229221810481797,0.045551,0.072301,-0.0084,0.193704,10.9463,21.9187,20.1643,3.7405,3.3200,1,176.2000,386803
Mallinckrodt plc Ordinary Share,MNK,2203420,47.62,0,1480000000.0,7.55,1.94,8.49,2.58,50.15,5200000000.0,0.5070230198985564,1.05,19.27,-0.018728053062816996,-0.0097,-0.1699,-0.4214,0.1638,1.08,6.58,5.85,1.58,4.39,1,59.82,1765231
Monster Beverage Corporation,MNST,2830710,5.877,0,1210000000.0,1.490,0.400,1.690,1.190,43.492,26530000000.0,0.16496381438910168,1.540,39.349,-0.007449978714346384,0.07665,0.014830000000000001,-0.15631,0.16182,7.994,31.426,27.707,8.730,3.910,0,46.141,809163
"Altria Group, Inc.",MO,6239730,6.58,3.23,9500000000.0,3.31,0.87,3.57,7.28,72.31,147640000000.0,-0.04339772426567878,2.89,10.45,-0.004101614183646518,0.0524,0.1412,-0.002,0.27940000000000004,11.48,22.99,21.32,7.58,1.73,1,66.68,3275576
Monsanto Company Common Stock,MON,1852660,10.04,1.88,4010000000.0,4.73,1.83,5.37,3.65,109.94,50370000000.0,0.057043174880069714,3.03,31.49,-0.00104666375926743,0.0447,0.0911,-0.0102,0.3718,11.42,24.28,21.39,3.61,2.04,1,105.27,475596
Mosaic Company (The) Common Sto,MOS,4854470,27.37,1.99,1200000000.0,1.06,0.31,1.25,0.85,31.92,10240000000.0,-0.047554806070826294,1.34,34.39,0.0006745362563238544,-0.0843,0.029500000000000002,-0.1493,0.2837,1.08,27.58,23.38,1.45,5.14,1,28.39,3307772
Marathon Petroleum Corporation,MPC,5324040,25.68,2.81,4660000000.0,3.00,1.19,3.76,2.21,49.55,26580000000.0,0.22130987292277626,-17.34,22.79,-0.00019550342130980614,0.0166,0.0932,-0.07730000000000001,0.5731,1.99,16.73,13.40,0.48,2.02,1,46.08,1226136
"Merck & Company, Inc. Common St",MRK,10792700,14.58,2.82,12000000000.0,3.82,0.88,4.20,1.41,63.96,181980000000.0,0.03279675041372054,2.62,47.01,-0.015646156160673885,0.0363,0.0647,-0.0078000000000000005,0.2913,4.56,17.35,15.78,4.58,1.72,1,62.25,3740364
Morgan Stanley Common Stock,MS,11110900,36.99,1.71,0.00,3.39,0.85,3.92,2.92,44.63,86550000000.0,0.018252093622503685,1.01,15.88,0.002147305132059296,0.0393,0.20440000000000003,-0.0167,1.0069,1.26,13.68,11.83,2.51,1.24,1,38.51,4908784
Microsoft Corporation,MSFT,23853900,8.90,2.43,27740000000.0,2.98,0.69,3.26,2.12,63.99,497960000000.0,0.0810642601524818,2.32,30.32,-0.0012447487163528281,0.006999999999999999,0.062,-0.0223,0.34149999999999997,7.22,21.62,19.77,5.80,1.73,0,60.68,5823045
M&T Bank Corporation Common Sto,MTB,922952,97.66,1.70,0.00,8.70,2.17,9.81,7.78,164.16,25790000000.0,-0.06048990836677248,2.68,21.51,-0.0010780379708930088,0.0192,0.19690000000000002,-0.0369,0.5777,1.71,19.23,17.07,5.04,4.86,1,139.79,185607
"Mettler-Toledo International, I",MTD,189712,16.72,0,588240000.0,16.69,3.60,18.57,14.22,452.21,12550000000.0,-0.07020580078817318,2.39,34.02,-0.001292770908484231,0.0698,0.14279999999999998,-0.0096,0.4854,28.69,28.99,26.05,4.96,6.82,1,423.32,86502
Mylan N.V.,MYL,5593520,20.7650,0.0000,3530000000.0,5.3300,1.2900,5.7100,0.9200,39.9194,23220000000.0,0.1618982742960946,0.9800,47.1242,-0.013396911898274189,0.086046,0.112342,-0.139796,0.290307,2.1209,8.1493,7.5927,2.1291,4.5400,0,38.9757,3146945
Navient Corporation,NAVI,2680110,12.72,4.29,0.00,1.83,0.46,1.90,2.12,15.45,4250000000.0,0.23287671232876717,2.87,6.89,0.00205479452054802,-0.0547,-0.045,-0.1861,0.33549999999999996,1.15,7.98,7.69,2.03,4.42,0,15.30,1701293
"Nasdaq, Inc.",NDAQ,827532,32.60,1.80,1160000000.0,4.24,1.01,4.62,0.64,69.88,11830000000.0,0.06740470852017943,1.71,110.81,0.0011210762331839152,0.0148,0.0426,-0.022099999999999998,0.159,2.19,16.73,15.35,3.21,3.71,0,68.03,331892
