.Name,.Symbol,AverageDailyVolume,BookValue,DividendYield,EBITDA,EPSEstimateCurrentYear,EPSEstimateNextQuarter,EPSEstimateNextYear,EarningsShare,FiftydayMovingAverage,MarketCapitalization,OneyrTargetChange,PEGRatio,PERatio,PercentChangeAfterHours,PercentChangeFromFiftydayMovingAverage,PercentChangeFromTwoHundreddayMovingAverage,PercentChangeFromYearHigh,PercentChangeFromYearLow,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PriceSales,ShortRatio,StockExchange,TwoHundreddayMovingAverage,Volume
Welltower Inc. Common Stock,HCN,1908590,38.06,5.19,2109999999.9999998,1.78,0.45,1.94,2.81,67.08,23860000000.0,0.038645180543121604,13.28,23.42,-0.0007460459564309074,-0.0191,-0.0395,-0.1794,0.1079,1.76,36.97,33.92,5.81,9.01,1,68.51,1913807
"HCP, Inc. Common Stock",HCP,4228880,11.85,4.73,1280000000.0,0.81,0.21,0.79,1.34,30.91,13930000000.0,0.03063241106719361,14.99,22.22,-0.00032938076416333395,-0.037599999999999995,-0.058499999999999996,-0.2642,0.0775,2.56,36.73,37.66,6.68,2.80,1,31.60,2532544
"Home Depot, Inc. (The) Common S",HD,4240240,3.59,2.44,15400000000.0,7.19,2.21,8.13,6.45,141.06,176820000000.0,0.0580588075142936,1.77,22.73,0.0010890280424722398,0.0394,0.1042,-0.0111,0.23,40.89,20.39,18.03,1.87,2.27,1,132.78,3594694
Hartford Financial Services Gro,HIG,2605470,45.20,1.90,1480000000.0,4.12,0.96,4.51,2.27,48.42,18250000000.0,0.08597938144329897,1.26,21.71,-0.004536082474226766,0.0179,0.0762,-0.0168,0.2664,1.07,11.96,10.93,0.98,1.90,1,45.80,8601789
"Harley-Davidson, Inc. Common St",HOG,1995850,11.00,2.53,1280000000.0,3.84,1.60,4.23,3.83,57.71,10260000000.0,-0.027336408679309754,1.62,15.34,-0.0005125576627370565,0.018000000000000002,0.0426,-0.057699999999999994,0.41119999999999995,5.32,15.30,13.89,1.70,6.16,1,56.35,2425365
"Hologic, Inc.",HOLX,2478090,8.024,0,1040000000.0,1.920,0.470,2.090,1.170,40.214,11780000000.0,0.07347328244274798,2.450,36.064,0.0023854961832061594,0.049249999999999995,0.08028,-0.0017699999999999999,0.29274,5.224,21.977,20.189,4.077,1.830,0,39.059,2570940
Honeywell International Inc. Co,HON,3162450,25.46,2.11,7710000000.0,7.04,1.75,7.66,6.20,122.10,96060000000.0,0.06643494746820444,2.58,20.35,-0.0003949759064696412,0.0335,0.08779999999999999,-0.0096,0.19899999999999998,4.97,17.92,16.47,2.45,1.32,1,116.01,2479484
Hewlett Packard Enterprise Comp,HPE,10196300,18.94,1.05,7800000000.0,1.93,0.47,2.01,1.84,23.30,37370000000.0,0.08399646330680799,3.07,12.19,-0.003978779840848823,-0.0356,-0.0182,-0.0969,0.461,1.19,11.64,11.18,0.77,3.74,1,22.89,11029658
Hormel Foods Corporation Common,HRL,2411280,8.66,1.95,1410000000.0,1.67,0.37,1.74,1.65,36.11,18260000000.0,0.14574314574314595,2.10,20.94,0.0037518037518038394,-0.0432,-0.051,-0.22760000000000002,0.041299999999999996,4.00,20.69,19.86,1.93,11.58,1,36.41,1772343
Harris Corporation Common Stock,HRS,730048,25.40,1.93,1580000000.0,5.55,1.59,6.13,5.28,106.43,13690000000.0,0.06516404616922666,0.48,20.82,-0.0010906116513678121,0.0335,0.1057,-0.015,0.5001,4.33,19.82,17.94,1.85,4.77,1,99.48,1056602
"Henry Schein, Inc.",HSIC,513265,35.18,0,987240000.0,7.25,1.76,8.02,6.19,165.65,13540000000.0,0.051202527941951015,2.34,27.62,0.0,0.0319,0.0748,-0.0659,0.16899999999999998,4.86,23.58,21.31,1.17,7.59,0,159.05,267334
"Host Hotels & Resorts, Inc. Com",HST,9517980,9.48,4.40,1420000000.0,0.67,0.25,0.69,1.02,18.28,13190000000.0,0.02868174296745729,-0.98,17.49,0.0027578599007169746,-0.024,0.0288,-0.1173,0.24760000000000001,1.91,26.63,25.86,2.46,8.28,1,17.34,7042112
The Hershey Company Common Stoc,HSY,1038860,3.70,2.28,1620000000.0,4.78,0.92,5.18,3.34,107.37,23230000000.0,0.02293451229621457,2.55,32.74,0.0021184489269596707,0.018600000000000002,0.0759,-0.0716,0.2439,29.33,22.88,21.11,3.10,2.58,1,101.65,993657
Humana Inc. Common Stock,HUM,1674960,71.57,0.73,2060000000.0,10.92,2.78,11.91,4.07,205.54,32520000000.000004,0.026488848011037014,1.48,53.51,0.00013796275005750758,0.0596,0.1317,-0.0052,0.45189999999999997,3.04,19.94,18.29,0.60,1.04,1,192.44,1235003
International Business Machines,IBM,3607010,19.29,3.12,18550000000.0,13.79,3.17,14.14,12.38,177.91,167120000000.0,-0.0561716355530788,5.08,14.31,-0.0016717748676510213,-0.0040999999999999995,0.0781,-0.030699999999999998,0.261,9.30,12.85,12.53,2.12,4.80,1,164.35,5444076
Intercontinental Exchange Inc.,ICE,2705620,26.42,1.36,2750000000.0,3.00,0.75,3.42,2.37,58.18,6910000000.0,0.0909243980468093,1.56,25.34,0.0023572992086209332,0.032400000000000005,0.0667,-0.0079,0.30920000000000003,2.25,20.02,17.56,1.52,1.45,1,56.31,5102383
Internationa Flavors & Fragranc,IFF,663013,20.53,2.07,672980000.0,5.81,1.54,6.38,5.05,120.86,9770000000.0,0.05865786932732542,2.78,24.49,-0.00016092693916958112,0.0231,-0.021,-0.1391,0.1421,6.05,21.28,19.38,3.15,4.28,1,126.31,504015
"Illumina, Inc.",ILMN,1178600,15.03,0,718780000.0,3.64,0.87,4.30,3.07,163.04,24060000000.0,-0.04464720194647209,3.94,53.58,-0.0001824817518247812,0.0088,0.075,-0.1199,0.3779,10.94,45.19,38.25,10.03,5.86,0,153.01,961732
Incyte Corporation,INCY,2175320,2.22,0,190850000.0,0.48,0.60,1.08,0.54,124.54,26140000000.0,0.02757352941176472,7.46,255.59,-0.004191176470588198,0.10830000000000001,0.34369999999999995,-0.0023,1.2889,61.23,287.54,127.80,23.30,2.69,0,102.72,1781992
Intel Corporation,INTC,22807400,14.00,2.92,22870000000.0,2.78,0.64,2.92,2.12,36.41,169360000000.0,0.14065131948343645,1.57,16.90,-0.0005614823133069935,-0.0161,-0.009000000000000001,-0.0684,0.21420000000000003,2.54,12.88,12.27,2.84,3.21,0,36.14,23616786
Intuit Inc.,INTU,1180110,3.07,1.08,1410000000.0,4.36,0.16,4.98,3.72,120.43,31910000000.0,-0.04657643312101911,2.26,33.50,0.0026273885350318604,0.0359,0.0935,-0.0287,0.2724,40.97,28.61,25.05,6.62,2.50,0,114.10,1294830
International Paper Company Com,IP,3101260,10.56,3.59,2870000000.0,3.63,0.85,4.20,2.18,53.55,20860000000.0,0.07547535894450919,1.54,23.29,-0.00019402405898327757,-0.0526,0.009000000000000001,-0.1381,0.2964,4.88,13.98,12.08,1.01,2.34,1,50.28,3135524
"Interpublic Group of Companies,",IPG,3616340,5.15,2.98,1100000000.0,1.46,0.35,1.63,1.49,23.97,9500000000.0,0.10868670234664468,1.33,16.23,-0.00041169205434321565,0.0089,0.0391,-0.0454,0.1487,4.72,16.56,14.83,1.22,3.17,1,23.27,2963183
Ingersoll-Rand plc (Ireland),IR,1881600,25.65,2.02,1920000000.0,4.47,1.44,4.97,5.65,80.06,20400000000.0,0.07224958949096871,1.96,13.92,0.0007578628268283261,-0.0183,0.0731,-0.0434,0.3577,3.09,17.58,15.81,1.52,1.93,1,73.24,1274621
Iron Mountain Incorporated (Del,IRM,1477720,7.34,6.15,1110000000.0,1.23,0.28,1.40,0.42,36.26,8990000000.0,0.17951668584579994,8.56,80.42,0.00028768699654779795,-0.059699999999999996,-0.024700000000000003,-0.1783,0.1118,4.73,27.72,24.36,2.61,12.19,1,34.96,1777607
"Intuitive Surgical, Inc.",ISRG,344422,148.91,0,1050000000.0,23.49,5.86,26.53,18.73,710.69,28550000000.0,0.027125022318056358,2.67,39.30,-0.0013459504745162443,0.0356,0.0818,-0.0137,0.3119,4.89,31.33,27.74,10.44,9.38,0,680.35,316711
Illinois Tool Works Inc. Common,ITW,1275670,12.26,1.94,3530000000.0,6.17,1.59,6.84,5.70,129.48,46070000000.0,-0.005079175380938161,2.35,23.32,-0.0015685688676426723,0.0268,0.0833,-0.0169,0.3743,10.92,21.55,19.44,3.41,4.89,1,122.72,1154358
Invesco Ltd Common Stock,IVZ,3321030,18.58,3.50,1330000000.0,2.40,0.58,2.71,2.06,31.43,13030000000.0,0.03011487115802547,1.80,15.66,0.003104625892579982,0.0262,0.0417,-0.0359,0.4017,1.73,13.44,11.90,2.75,2.28,1,30.97,2635845
"J.B. Hunt Transport Services, I",JBHT,913773,12.70,0.95,1080000000.0,4.16,1.00,4.77,3.81,98.44,10710000000.0,0.08504701870414388,1.87,25.24,0.0008267024904411446,-0.023,0.0655,-0.060599999999999994,0.2704,7.62,23.12,20.16,1.64,4.54,0,90.27,1159526
Jacobs Engineering Group Inc. C,JEC,927583,33.59,1.06,642120000.0,3.13,0.82,3.45,1.85,57.88,6760000000.0,0.056810162314749446,2.29,30.20,-0.001587861679604785,-0.0347,0.0051,-0.11900000000000001,0.3674,1.69,18.02,16.19,0.64,2.41,1,55.58,1160750
Johnson & Johnson Common Stock,JNJ,6889180,26.02,2.58,24960000000.0,7.04,1.80,7.38,5.93,117.48,341750000000.0,0.009911361804995966,2.98,21.24,0.0038678485092666914,0.0721,0.07919999999999999,-0.0021,0.18420000000000003,4.77,17.89,17.07,4.68,2.09,1,116.70,8571147
"Juniper Networks, Inc. Common S",JNPR,3440250,13.02,1.42,1110000000.0,2.19,0.53,2.35,1.53,27.75,10620000000.0,0.026353790613718342,1.17,18.18,0.0014440433212996595,0.002,0.066,-0.0479,0.31329999999999997,2.13,12.70,11.83,2.12,2.39,1,26.09,2385415
JP Morgan Chase & Co. Common St,JPM,15653600,64.07,2.10,0.00,6.55,1.65,7.51,6.19,88.41,326050000000.0,-0.004604758250191687,2.36,14.79,0.004275846946606654,0.035699999999999996,0.1725,-0.0256,0.6051,1.42,13.98,12.19,3.60,2.28,1,78.10,13726237
"Nordstrom, Inc. Common Stock",JWN,3568010,5.12,3.36,1650000000.0,2.92,0.65,3.04,2.02,44.81,7590000000.0,0.037652270210409844,2.51,22.11,-0.0022148394241418012,-0.0031,-0.11689999999999999,-0.2889,0.2759,8.82,15.30,14.69,0.52,8.54,1,50.58,2098329
Kellogg Company Common Stock,K,1859690,5.44,2.81,2250000000.0,3.94,0.97,4.34,1.96,73.82,26020000000.0,0.11278093690766311,2.64,37.81,0.003384782020037891,0.0037,-0.0128,-0.14980000000000002,0.047599999999999996,13.57,18.81,17.07,1.99,2.49,1,75.06,1959934
KeyCorp Common Stock,KEY,11366100,12.58,1.81,0.00,1.31,0.32,1.52,0.80,18.51,20200000000.0,0.06758914316125586,1.30,23.52,0.002128791910590788,0.0176,0.1822,-0.0353,0.8452,1.49,14.38,12.39,4.26,1.68,1,15.94,8503220
The Kraft Heinz Company,KHC,3416990,47.15,2.64,8570000000.0,3.24,1.02,4.12,2.81,90.42,111400000000.0,-0.006710671067106655,1.50,32.57,-0.0014301430143015548,0.0123,0.0453,-0.0638,0.2066,1.93,24.21,22.22,4.18,4.89,0,87.57,2108524
Kimco Realty Corporation Common,KIM,3420610,12.37,4.75,766140000.0,0.60,0.15,0.68,0.79,24.36,9190000000.0,0.22257194244604328,6.27,27.33,-0.0008992805755395628,-0.1137,-0.1841,-0.33030000000000004,0.0014000000000000002,1.80,35.98,31.75,8.07,4.10,1,26.46,5680709
KLA-Tencor Corporation,KLAC,1329380,6.16,2.37,1250000000.0,5.75,1.53,6.07,5.50,87.33,14390000000.0,-0.05330420535226643,1.32,16.69,0.002075368651010434,0.051,0.1777,-0.0014000000000000002,0.3725,14.87,15.96,15.12,4.40,1.92,0,77.94,1022122
"Kinder Morgan, Inc. Common Stoc",KMI,12295900,15.44,2.30,6160000000.0,0.67,0.15,0.77,0.25,22.07,47480000000.0,0.19633630812588065,-64.56,86.46,-0.007045561296383229,-0.0362,-0.0165,-0.0895,0.27899999999999997,1.38,31.75,27.62,3.64,1.90,1,21.63,12122894
CarMax Inc,KMX,2051570,16.09,0,1210000000.0,3.29,1.00,3.57,3.16,66.37,11930000000.0,0.03482433059897838,1.46,20.21,-0.0051075684878501,-0.0392,0.06860000000000001,-0.07730000000000001,0.4152,4.01,19.38,17.86,0.74,10.57,1,59.68,1266559
Coca-Cola Company (The) Common,KO,14004900,5.38,3.52,11530000000.0,1.87,0.57,1.94,1.49,41.57,180450000000.0,0.036913550845439236,7.46,28.21,0.002381519409383248,0.011000000000000001,0.0040999999999999995,-0.1082,0.053899999999999997,7.81,22.48,21.66,4.31,2.22,1,41.86,14496447
Michael Kors Holdings Limited O,KORS,2912430,11.42,0,1220000000.0,4.17,0.83,4.03,4.38,39.09,5910000000.0,0.15384615384615397,2.21,8.33,0.0027472527472527375,-0.0673,-0.19510000000000002,-0.3871,0.0441,3.19,8.74,9.05,1.28,3.89,1,45.30,3561796
Kroger Company (The) Common Sto,KR,8014030,7.26,1.67,5780000000.0,2.19,0.47,2.31,2.05,32.73,26640000000.0,0.2068965517241379,2.28,14.06,0.00034482758620701937,-0.11900000000000001,-0.1117,-0.26489999999999997,0.0042,3.99,13.16,12.48,0.23,2.42,1,32.45,10445809
Kohl's Corporation Common Stock,KSS,4739580,29.75,5.19,2310000000.0,3.62,1.17,3.64,3.11,40.91,6920000000.0,0.07726487287089623,1.27,12.79,-0.0002468526289804984,-0.0276,-0.127,-0.3333,0.1745,1.36,10.99,10.93,0.38,5.45,1,45.57,3386034
Kansas City Southern Common Sto,KSU,1670230,38.31,1.48,1120000000.0,5.06,1.25,5.64,4.43,87.07,9310000000.0,0.09706417842512516,1.56,19.72,-0.001137915339098683,0.0031,-0.0154,-0.1326,0.10490000000000001,2.29,17.26,15.49,4.01,1.47,1,88.70,1119637
Loews Corporation Common Stock,L,805462,53.96,0.53,2940000000.0,3.05,0.74,3.20,1.93,46.84,15870000000.0,-0.09013965298349547,2.78,24.42,0.0012695725772324806,0.0064,0.0652,-0.0189,0.2869,0.88,15.46,14.73,1.21,2.23,1,44.25,853745
"Leggett & Platt, Incorporated C",LEG,923872,8.18,2.79,589200000.0,2.63,0.70,2.83,2.76,48.57,6540000000.0,0.03469513446930805,7.14,17.49,0.0,-0.0076,-0.004,-0.1176,0.095,5.96,18.33,17.03,1.76,6.35,1,48.39,603677
Lennar Corporation Class A Comm,LEN,2660160,29.97,0.32,1340000000.0,3.82,0.95,4.45,3.93,46.91,12180000000.0,-0.012248803827751176,1.47,13.20,0.0,0.10710000000000001,0.1718,-0.0183,0.30870000000000003,1.74,12.45,11.67,1.12,3.47,1,44.32,4725451
Laboratory Corporation of Ameri,LH,815697,53.61,0.00,1830000000.0,9.60,2.53,10.37,7.02,137.17,14640000000.0,0.08521567799591856,1.63,20.39,-0.00028147209907836146,0.0435,0.0756,-0.004,0.2833,2.65,14.91,13.80,1.54,2.69,1,133.07,714566
LKQ Corporation,LKQ,2292860,11.19,0,1000000000.0,1.86,0.54,2.09,1.50,31.59,9380000000.0,0.22280130293159606,0.63,20.36,-0.0022801302931596545,-0.0365,-0.0747,-0.16260000000000002,0.0364,2.74,16.37,14.56,1.10,2.49,0,32.90,2752285
"L3 Technologies, Inc. Common St",LLL,564915,58.95,1.77,1230000000.0,8.61,2.08,9.39,9.01,162.58,13210000000.0,0.05956430916144417,3.01,18.85,0.0011936735302893187,0.044500000000000005,0.1074,-0.0084,0.4592,2.84,19.72,18.08,1.24,3.12,1,153.34,582781
Linear Technology Corporation,LLTC,1549510,7.81,2.02,725980000.0,2.23,0.59,2.40,2.04,63.99,15720000000.0,-0.01009946442234122,2.99,32.00,0.0013771996939557773,0.02,0.0644,-0.0075,0.5165,8.37,29.27,27.20,10.60,5.67,0,61.32,3651292
Eli Lilly and Company Common St,LLY,4666760,13.33,2.49,5370000000.0,4.10,1.03,4.39,2.58,79.36,88850000000.0,0.03644646924829176,1.65,32.77,0.0031171322383407585,0.0653,0.1007,-0.0026,0.31739999999999996,6.26,20.62,19.26,4.13,3.02,1,76.82,5861915
Lockheed Martin Corporation Com,LMT,1359290,5.23,2.71,6110000000.0,12.63,3.09,14.09,17.49,260.77,77650000000.0,0.05587927685641714,2.55,15.36,0.0010458688181680387,0.030299999999999997,0.0677,-0.0049,0.25079999999999997,51.21,21.27,19.07,1.64,1.61,1,251.64,729460
Lincoln National Corporation Co,LNC,1577990,63.97,1.68,1800000000.0,6.97,1.73,7.48,5.03,69.88,15560000000.0,0.08909747292418779,1.15,13.73,0.002888086642599319,-0.0116,0.16190000000000002,-0.057800000000000004,0.9582999999999999,1.08,9.91,9.23,1.17,4.00,1,59.44,1441272
Alliant Energy Corporation Comm,LNT,1032570,16.96,3.21,1030000000.0,2.00,0.36,2.13,1.64,38.02,8720000000.0,0.015889554571502984,3.02,23.41,-0.0007814535035165493,0.0073,0.0182,-0.06559999999999999,0.1251,2.26,19.15,17.98,2.63,4.51,1,37.61,1121875
"Lowe's Companies, Inc. Common S",LOW,5621460,7.43,1.73,7440000000.0,4.63,1.63,5.28,3.47,75.51,70290000000.0,0.0507807697036764,1.18,23.39,0.0003688675765400884,0.075,0.11710000000000001,-0.0296,0.25129999999999997,10.95,17.53,15.37,1.08,1.53,1,72.66,3806749
Lam Research Corporation,LRCX,1687680,39.39,1.53,1620000000.0,9.23,2.65,8.69,5.58,116.62,19140000000.0,0.12027520597978403,0.83,21.07,-0.001953622695999302,0.008,0.1286,-0.0197,0.6325999999999999,2.99,12.74,13.53,3.01,5.91,0,104.15,722907
Leucadia National Corporation C,LUK,1660690,28.18,0.94,1250000000.0,1.56,0.34,1.54,0.34,24.89,9620000000.0,0.1593118922961856,0.95,79.38,0.004113687359760698,0.0746,0.2334,-0.021400000000000002,0.8693000000000001,0.95,17.15,17.37,0.88,3.07,1,21.69,1910785
Southwest Airlines Company Comm,LUV,5462330,13.72,0.70,5270000000.0,3.88,1.18,4.67,3.55,54.88,34680000000.0,0.0986238532110093,1.39,15.89,0.0008821453775582633,0.027000000000000003,0.2186,-0.0556,0.5912,4.13,14.53,12.07,1.71,1.37,1,46.25,7228219
"Level 3 Communications, Inc. Co",LVLT,2151220,30.32,0,2670000000.0,1.54,0.39,1.78,1.87,57.94,20150000000.0,0.1407407407407406,-0.98,29.87,-0.001626016260162677,-0.036000000000000004,0.0397,-0.0709,0.2693,1.83,36.27,31.38,2.44,2.01,1,53.73,1381676
LyondellBasell Industries NV Or,LYB,2816940,14.97,3.79,6070000000.0,10.00,2.69,9.11,9.13,92.84,36030000000.0,0.09355162044771115,-3.25,9.81,0.0012250807439582179,-0.036000000000000004,0.048499999999999995,-0.0834,0.28190000000000004,6.00,8.95,9.82,1.24,2.29,1,85.36,3085590
Macy's Inc Common Stock,M,8960740,14.22,4.90,2900000000.0,3.46,0.53,2.90,1.99,31.45,9590000000.0,0.10796348756688712,0.48,15.84,0.0012590494176896172,0.0024,-0.1226,-0.307,0.10439999999999999,2.23,9.11,10.87,0.37,1.95,1,35.94,4471724
Mastercard Incorporated Common,MA,3219680,5.23,0.79,6250000000.0,4.26,1.06,4.96,3.69,109.19,119420000000.0,0.0999279149396286,1.75,30.02,0.0009010632546404551,0.0147,0.061900000000000004,-0.0189,0.2786,21.21,26.01,22.34,11.10,1.63,1,104.33,3195407
Mid-America Apartment Communiti,MAA,875792,56.41,3.48,636260000.0,2.14,0.53,2.45,2.69,98.59,11140000000.0,0.0473189275710284,6.73,36.49,0.0012004801920768582,-0.0046,0.0374,-0.10800000000000001,0.1539,1.77,45.86,40.05,10.09,1.50,1,94.60,790611
Macerich Company (The) Common S,MAC,1036110,28.52,4.35,644910000.0,0.63,0.11,0.77,3.52,67.69,9090000000.0,0.16235699733584075,-920.82,17.94,-0.0004701457451810054,-0.067,-0.12960000000000002,-0.3317,0.0051,2.24,100.25,82.03,8.46,3.63,1,72.57,2554622
Marriott International,MAR,2462080,13.88,1.39,2000000000.0,3.91,1.02,4.52,2.64,86.48,33110000000.0,0.07801828915383724,1.55,32.69,0.0005787706910522772,-0.002,0.113,-0.052300000000000006,0.4179,6.23,22.07,19.10,9.40,4.15,0,77.54,1906347
"Mattel, Inc.",MAT,5527610,7.03,6.08,823470000.0,1.44,0.02,1.69,0.92,26.45,8630000000.0,0.20374054914444883,1.11,27.39,0.0011937922801432688,-0.0471,-0.1533,-0.275,0.011200000000000002,3.57,17.50,14.91,1.58,4.06,0,29.76,3182619
Microchip Technology Incorporat,MCHP,3385600,11.86,1.96,925100000.0,3.89,1.11,4.49,0.41,70.81,15900000000.0,0.13912688698490427,0.85,178.78,-0.0013599891200869463,0.0377,0.1363,-0.0395,0.5640999999999999,6.20,18.89,16.37,5.20,4.43,0,64.67,1715395
McKesson Corporation Common Sto,MCK,1939240,36.27,0.76,4620000000.0,12.64,2.88,11.94,8.43,145.67,31700000000.0,0.06588649123993773,1.49,17.73,0.003246972874247467,0.026099999999999998,-0.022000000000000002,-0.2505,0.30510000000000004,4.08,11.83,12.52,0.16,1.48,1,152.83,1380059
"Mondelez International, Inc.",MDLZ,8456900,16.46,1.74,4240000000.0,2.11,0.49,2.33,1.05,44.30,66870000000.00001,0.1418636995827538,1.93,41.71,0.0030134445989802305,-0.0113,0.005,-0.055999999999999994,0.11710000000000001,2.62,20.76,18.80,2.54,2.13,0,43.58,7432330
Medtronic plc. Ordinary Shares,MDT,5555530,35.99,2.11,8890000000.0,4.58,1.12,4.96,2.83,77.91,113600000000.0,0.07078569691072745,2.42,29.22,-0.0008513743614690927,0.0626,0.0391,-0.0726,0.1938,2.28,18.08,16.69,3.84,1.84,1,79.67,3478828
"MetLife, Inc. Common Stock",MET,6214930,61.44,3.00,1570000000.0,5.31,1.30,5.80,0.63,53.58,58300000000.0,0.11690983913206132,0.90,85.11,0.00317994762439211,0.0007000000000000001,0.062,-0.07690000000000001,0.4824,0.87,10.10,9.26,0.92,2.62,1,50.49,5026814
"McCormick & Company, Incorporat",MKC,756013,12.98,1.90,754100000.0,4.08,0.82,4.46,3.69,96.83,12520000000.0,-0.013845376452753966,2.86,27.10,0.0023244062657907794,0.0326,0.0493,-0.0728,0.128,7.62,24.51,22.42,2.81,6.80,1,95.29,658148
"Martin Marietta Materials, Inc.",MLM,723047,65.53,0.80,954670000.0,7.14,2.41,10.59,6.63,224.09,13130000000.0,0.10675835902300213,1.33,31.40,-0.0020867915579796392,-0.0711,0.0066,-0.14679999999999999,0.38079999999999997,3.22,25.39,19.66,3.72,2.36,1,206.79,610832
"Marsh & McLennan Companies, Inc",MMC,1895180,12.03,1.86,3100000000.0,3.73,1.01,4.19,3.38,71.21,37650000000.0,0.04441398217957504,1.96,21.63,0.0031528444139823364,0.026600000000000002,0.0718,-0.0222,0.264,6.06,19.60,17.45,2.84,2.72,1,68.20,1745870
3M Company Common Stock,MMM,1884180,17.26,2.48,8700000000.0,8.62,2.23,9.37,8.16,181.62,113220000000.0,-0.00548783705345357,2.47,23.27,-0.0013719592633633093,0.045599999999999995,0.0761,-0.0034000000000000002,0.1917,10.98,22.03,20.27,3.75,3.32,1,176.46,1556675
Mallinckrodt plc Ordinary Share,MNK,2166510,47.62,0,1480000000.0,7.56,1.95,8.49,2.58,50.24,5190000000.0,0.5254135937811442,1.07,19.23,0.003388479170819192,-0.013600000000000001,-0.1664,-0.4226,0.16149999999999998,1.05,6.56,5.84,1.55,4.39,1,59.45,1203368
Monster Beverage Corporation,MNST,2805430,5.88,0,1210000000.0,1.48,0.40,1.70,1.19,43.78,26640000000.0,0.15537259869115472,1.56,39.50,0.00042220814861737566,0.0737,-0.4409,-0.153,0.1664,8.06,31.76,27.65,8.80,3.91,0,84.08,2036644
"Altria Group, Inc.",MO,6139200,6.58,3.21,9500000000.0,3.31,0.87,3.57,7.28,72.83,147810000000.0,-0.046677215189873444,2.89,10.47,0.001977848101265778,0.0461,0.1391,-0.0033,0.2809,11.52,23.02,21.34,7.61,1.73,1,66.89,5344947
Monsanto Company Common Stock,MON,1820150,10.04,1.88,4010000000.0,4.73,1.83,5.37,3.65,110.42,49900000000.0,0.061487255846544686,3.03,31.20,8.75886835420836e-05,0.0305,0.0788,-0.0194,0.359,11.37,24.06,21.19,3.59,2.04,1,105.47,2265543
Mosaic Company (The) Common Sto,MOS,5097250,27.37,2.06,1200000000.0,1.06,0.31,1.25,0.85,31.74,10160000000.0,-0.014998256016742317,1.30,34.12,0.018835019183815804,-0.0862,0.0208,-0.156,0.2736,1.05,27.36,23.20,1.40,5.14,1,28.41,11897009
Marathon Petroleum Corporation,MPC,5207790,25.68,2.87,4660000000.0,2.99,1.19,3.72,2.21,49.62,26010000000.0,0.24392672242134616,-17.14,22.30,-0.0039824771007566095,-0.0068000000000000005,0.0669,-0.0973,0.539,1.96,16.48,13.25,0.47,2.02,1,46.19,4952235
"Merck & Company, Inc. Common St",MRK,10680400,14.58,2.85,12000000000.0,3.82,0.88,4.20,1.41,64.28,180910000000.0,0.04331306990881467,2.60,46.73,0.0025835866261398888,0.025099999999999997,0.0572,-0.013600000000000001,0.2837,4.51,17.25,15.69,4.54,1.72,1,62.32,7735152
Morgan Stanley Common Stock,MS,10922500,36.99,1.73,0.00,3.39,0.85,3.92,2.92,44.91,87110000000.0,0.02220306100452696,1.01,15.98,0.004526837680534523,0.0395,0.205,-0.0137,1.0199,1.25,13.77,11.91,2.50,1.24,1,38.74,11135441
Microsoft Corporation,MSFT,23548700,8.90,2.42,27740000000.0,2.98,0.69,3.26,2.12,64.14,500200000000.0,0.06908755193106653,2.32,30.46,0.0030773965225419087,0.009300000000000001,0.06480000000000001,-0.0179,0.34759999999999996,7.30,21.72,19.86,5.86,1.73,0,60.79,19846832
M&T Bank Corporation Common Sto,MTB,897652,97.66,1.71,0.00,8.70,2.17,9.81,7.78,164.97,25670000000.0,-0.05874234969398773,2.67,21.41,0.0037801512060482434,0.009399999999999999,0.185,-0.0414,0.5562,1.71,19.14,16.98,5.03,4.86,1,140.53,608358
"Mettler-Toledo International, I",MTD,184435,16.72,0,588240000.0,16.69,3.60,18.57,14.22,456.54,12560000000.0,-0.07468199456330027,2.39,34.04,-0.0018675686331472985,0.0602,0.13970000000000002,-0.0091,0.4753,28.83,29.00,26.07,4.98,6.82,1,424.72,95034
Mylan N.V.,MYL,5404410,20.76,0.00,3530000000.0,5.32,1.26,5.76,0.92,40.37,23150000000.0,0.17736369910282956,0.84,46.99,-0.0004600874166090785,0.0708,0.1084,-0.1423,0.2866,2.09,8.13,7.51,2.10,4.54,0,39.00,4391539
Navient Corporation,NAVI,2637180,12.72,4.40,0.00,1.83,0.46,1.90,2.12,15.35,4210000000.0,0.24052377670572023,2.87,6.82,0.002756719503790528,-0.057800000000000004,-0.0542,-0.19440000000000002,0.3134,1.14,7.90,7.61,2.02,4.42,0,15.29,2071331
"Nasdaq, Inc.",NDAQ,812575,32.60,1.80,1160000000.0,4.24,1.01,4.62,0.64,70.13,11850000000.0,0.07691220132899756,1.71,111.06,0.0043828644139687345,0.013600000000000001,0.044199999999999996,-0.0199,0.1616,2.17,16.76,15.39,3.18,3.71,0,68.07,720817
"NextEra Energy, Inc. Common Sto",NEE,1785830,52.01,3.04,7670000000.0,6.63,1.76,7.10,6.25,125.57,60200000000.0,0.05631953028430159,2.91,20.60,0.0016996291718169854,0.0253,0.0557,-0.0245,0.1653,2.49,19.42,18.13,3.75,6.84,1,121.96,1261067
